"V1","V2","V3","V4","V5"
1,1380,1,1395.27,1395.20040429749
2,1380,2,1395.19,1395.19973706253
3,1380,3,1395.18,1395.19899767453
4,1380,4,1395.24,1395.19819617235
5,1380,5,1395.22,1395.19734259481
6,1380,6,1395.27,1395.19644698078
7,1380,7,1395.17,1395.19551936908
8,1380,8,1395.09,1395.19456979855
9,1380,9,1395.15,1395.19360830804
10,1380,10,1395.12,1395.19264493638
11,1380,11,1395.16,1395.19168972243
12,1380,12,1395.13,1395.19075270501
13,1381,1,1395.1,1395.18984392297
14,1381,2,1395.16,1395.18897341515
15,1381,3,1395.23,1395.18815122039
16,1381,4,1395.21,1395.18738737753
17,1381,5,1395.23,1395.18669192541
18,1381,6,1395.22,1395.18607490288
19,1381,7,1395.2,1395.18554634876
20,1381,8,1395.21,1395.18511630191
21,1381,9,1395.22,1395.18479480117
22,1381,10,1395.21,1395.18459188537
23,1381,11,1395.2,1395.18451759335
24,1381,12,1395.19,1395.18458196396
25,1382,1,1395.19,1395.18479503604
26,1382,2,1395.22,1395.18516684843
27,1382,3,1395.2,1395.18570743996
28,1382,4,1395.18,1395.18642684949
29,1382,5,1395.2,1395.18733511584
30,1382,6,1395.19,1395.18844227786
31,1382,7,1395.22,1395.1897583744
32,1382,8,1395.21,1395.19129344428
33,1382,9,1395.21,1395.19305212606
34,1382,10,1395.22,1395.1950174571
35,1382,11,1395.22,1395.19716707444
36,1382,12,1395.21,1395.19947861516
37,1383,1,1395.22,1395.20192971631
38,1383,2,1395.23,1395.20449801495
39,1383,3,1395.21,1395.20716114814
40,1383,4,1395.22,1395.20989675294
41,1383,5,1395.2,1395.21268246641
42,1383,6,1395.21,1395.2154959256
43,1383,7,1395.22,1395.21831476759
44,1383,8,1395.21,1395.22111662943
45,1383,9,1395.21,1395.22387914817
46,1383,10,1395.22,1395.22657996089
47,1383,11,1395.21,1395.22919670463
48,1383,12,1395.22,1395.23170701646
49,1384,1,1395.22,1395.23408853343
50,1384,2,1395.22,1395.23631889262
51,1384,3,1395.19,1395.23837573107
52,1384,4,1395.21,1395.24023668584
53,1384,5,1395.21,1395.24187939401
54,1384,6,1395.3,1395.24328149261
55,1384,7,1395.2,1395.24442061873
56,1384,8,1395.21,1395.2452744094
57,1384,9,1395.2,1395.24582050171
58,1384,10,1395.22,1395.24603653269
59,1384,11,1395.21,1395.24590013942
60,1384,12,1395.22,1395.24538895896
61,1385,1,1395.21,1395.24448062836
62,1385,2,1395.22,1395.24315278468
63,1385,3,1395.21,1395.24138306498
64,1385,4,1395.2,1395.23914910633
65,1385,5,1395.2,1395.23643882109
66,1385,6,1395.2,1395.23328122293
67,1385,7,1395.2,1395.22971560081
68,1385,8,1395.21,1395.22578124371
69,1385,9,1395.22,1395.22151744058
70,1385,10,1395.21,1395.21696348041
71,1385,11,1395.22,1395.21215865216
72,1385,12,1395.21,1395.20714224481
73,1386,1,1395.22,1395.20195354731
74,1386,2,1395.22,1395.19663184866
75,1386,3,1395.21,1395.1912164378
76,1386,4,1395.2,1395.18574660372
77,1386,5,1395.2,1395.18026163538
78,1386,6,1395.2,1395.17480082175
79,1386,7,1395.2,1395.16940345181
80,1386,8,1395.2,1395.16410881452
81,1386,9,1395.21,1395.15895619886
82,1386,10,1395.17,1395.15398489379
83,1386,11,1395.21,1395.14923418829
84,1386,12,1395.21,1395.14474337132
85,1387,1,1395.2,1395.14055173185
86,1387,2,1395.2,1395.13669855886
87,1387,3,1395.2,1395.13322314131
88,1387,4,1395.19,1395.13016476818
89,1387,5,1395.19,1395.12756272844
90,1387,6,1395.16,1395.12545631104
91,1387,7,1395.17,1395.12388480498
92,1387,8,1395.16,1395.12288749921
93,1387,9,1395.15,1395.1225036827
94,1387,10,1395.16,1395.12277264443
95,1387,11,1395.17,1395.12373367337
96,1387,12,1395.16,1395.12542605848
97,1388,1,1395.17,1395.1278705473
98,1388,2,1395.22,1395.13101372159
99,1388,3,1395.21,1395.13478362167
100,1388,4,1395.22,1395.13910828788
101,1388,5,1395.19,1395.14391576053
102,1388,6,1395.17,1395.14913407994
103,1388,7,1394.97,1395.15469128646
104,1388,8,1395.19,1395.16051542039
105,1388,9,1394.97,1395.16653452206
106,1388,10,1394.97,1395.1726766318
107,1388,11,1394.95,1395.17886978993
108,1388,12,1395.01,1395.18504203679
109,1389,1,1395.06,1395.19112141268
110,1389,2,1395.03,1395.19703595794
111,1389,3,1395.05,1395.20271371289
112,1389,4,1395.24,1395.20808271785
113,1389,5,1395.05,1395.21307101316
114,1389,6,1395.23,1395.21760663913
115,1389,7,1395.22,1395.22161763609
116,1389,8,1395.23,1395.22503204436
117,1389,9,1395.22,1395.22777790427
118,1389,10,1395.24,1395.22978325615
119,1389,11,1395.24,1395.23097614031
120,1389,12,1395.24,1395.23128459709
121,1390,1,1395.25,1395.2306366668
122,1390,2,1395.27,1395.22896038978
123,1390,3,1395.25,1395.22618380634
124,1390,4,1395.24,1395.22223495681
125,1390,5,1395.23,1395.21704188152
126,1390,6,1395.22,1395.21053262079
127,1390,7,1395.22,1395.20263521495
128,1390,8,1395.23,1395.19327770431
129,1390,9,1395.25,1395.18241258117
130,1390,10,1395.24,1395.17009014567
131,1390,11,1395.24,1395.1563851499
132,1390,12,1395.21,1395.14137234597
133,1391,1,1395.25,1395.12512648598
134,1391,2,1395.24,1395.10772232204
135,1391,3,1395.27,1395.08923460623
136,1391,4,1395.26,1395.06973809066
137,1391,5,1395.22,1395.04930752744
138,1391,6,1394.87,1395.02801766867
139,1391,7,1394.92,1395.00594326644
140,1391,8,1394.94,1394.98315907286
141,1391,9,1394.99,1394.95973984002
142,1391,10,1394.97,1394.93576032004
143,1391,11,1394.94,1394.91129526501
144,1391,12,1394.96,1394.88641942703
145,1392,1,1395.01,1394.86120755821
146,1392,2,1395,1394.83573441063
147,1392,3,1395.01,1394.81007473642
148,1392,4,1394.98,1394.78430328766
149,1392,5,1394.02,1394.75849481646
150,1392,6,1394.03,1394.73272407492
151,1392,7,1394.70706581514,1394.70706581514
152,1392,8,1394.49,1394.68159478923
153,1392,9,1394.49,1394.65638574927
154,1392,10,1394.45,1394.63151344738
155,1392,11,1394.46,1394.60705263566
156,1392,12,1394.51,1394.5830780662
157,1393,1,1395.01,1394.55966449111
158,1393,2,1394.71,1394.53688666249
159,1393,3,1394.61,1394.51481933245
160,1393,4,1394.49353725307,1394.49353725307
161,1393,5,1394.54,1394.47310975086
162,1393,6,1394.52,1394.45358444989
163,1393,7,1394.56,1394.43500354864
164,1393,8,1394.32,1394.41740924556
165,1393,9,1394.40084373914,1394.40084373914
166,1393,10,1394.6,1394.38534922785
167,1393,11,1394.59,1394.37096791014
168,1393,12,1395.17,1394.3577419845
169,1394,1,1394.27,1394.34571364939
170,1394,2,1394.29,1394.33492510328
171,1394,3,1394.27,1394.32541854464
172,1394,4,1394.01,1394.31723617194
173,1394,5,1394,1394.31042018366
174,1394,6,1393.94,1394.30501277825
175,1394,7,1394.26,1394.3010561542
176,1394,8,1394.3,1394.29859250997
177,1394,9,1394.52,1394.29766404403
178,1394,10,1394.58,1394.29831295485
179,1394,11,1395.12,1394.3005814409
180,1394,12,1394.61,1394.30451170065
181,1395,1,1394.26,1394.31014593258
182,1395,2,1394.17,1394.31752633514
183,1395,3,1394.15,1394.32669510681
184,1395,4,1394.22,1394.33769444607
185,1395,5,1394.22,1394.35056655137
186,1395,6,1394.07,1394.3653536212
187,1395,7,1393.96,1394.38209785401
188,1395,8,1394.17,1394.40084144829
189,1395,9,1394.27,1394.42162660249
190,1395,10,1394.32,1394.44449551509
191,1395,11,1394.62,1394.46949038457
192,1395,12,1394.76,1394.49665340938
