"V1","V2","V3","V4","V5"
1,1380,1,1285.62,1285.35128944955
2,1380,2,1285.59,1285.33466878299
3,1380,3,1285.43,1285.32334571253
4,1380,4,1285.34,1285.31705706604
5,1380,5,1285.25,1285.31553967137
6,1380,6,1285.15,1285.31853035638
7,1380,7,1285.03,1285.32576594893
8,1380,8,1284.95,1285.33698327688
9,1380,9,1285.15,1285.35191916807
10,1380,10,1285.13,1285.37031045038
11,1380,11,1285.19,1285.39189395165
12,1380,12,1285.12,1285.41640649974
13,1381,1,1285.24,1285.44358492251
14,1381,2,1285.94,1285.47316604782
15,1381,3,1285.89,1285.50488670353
16,1381,4,1286.22,1285.53848371749
17,1381,5,1285.98,1285.57369391756
18,1381,6,1285.52,1285.61025413159
19,1381,7,1285.36,1285.64790118745
20,1381,8,1285.3,1285.68637191299
21,1381,9,1285.32,1285.72540313607
22,1381,10,1285.34,1285.76473168454
23,1381,11,1285.71,1285.80409438626
24,1381,12,1286.14,1285.8432280691
25,1382,1,1286.62,1285.8818695609
26,1382,2,1286.79,1285.91975568953
27,1382,3,1286.6,1285.95662328284
28,1382,4,1286.14,1285.99220916868
29,1382,5,1285.84,1286.02625017493
30,1382,6,1285.84,1286.05848312942
31,1382,7,1285.35,1286.08864486003
32,1382,8,1285.52,1286.1164721946
33,1382,9,1285.82,1286.14176234096
34,1382,10,1286.18,1286.16455402676
35,1382,11,1286.29,1286.18494635961
36,1382,12,1286.52,1286.20303844713
37,1383,1,1286.44,1286.21892939693
38,1383,2,1286.94,1286.23271831663
39,1383,3,1286.52,1286.24450431384
40,1383,4,1286.35,1286.25438649617
41,1383,5,1285.96,1286.26246397124
42,1383,6,1285.87,1286.26883584666
43,1383,7,1286.2,1286.27360123006
44,1383,8,1286.07,1286.27685922903
45,1383,9,1286.01,1286.2787089512
46,1383,10,1286.12,1286.27924950418
47,1383,11,1286.34,1286.27857999559
48,1383,12,1286.34,1286.27679953303
49,1384,1,1286.63,1286.27400722413
50,1384,2,1286.59,1286.27030217649
51,1384,3,1286.51,1286.26578349774
52,1384,4,1286.21,1286.26055029548
53,1384,5,1285.99,1286.25470167734
54,1384,6,1286.09,1286.24833675092
55,1384,7,1285.81,1286.24155462383
56,1384,8,1285.77,1286.2344544037
57,1384,9,1285.77,1286.22713519814
58,1384,10,1286.14,1286.21969611476
59,1384,11,1286.2,1286.21223626118
60,1384,12,1286.29,1286.204854745
61,1385,1,1286.52,1286.19765067385
62,1385,2,1286.72,1286.19072315534
63,1385,3,1286.19,1286.18417129708
64,1385,4,1286.06,1286.17809420669
65,1385,5,1285.96,1286.17257106988
66,1385,6,1285.89,1286.16760138477
67,1385,7,1285.72,1286.16316472758
68,1385,8,1286.1,1286.15924067451
69,1385,9,1286.04,1286.15580880179
70,1385,10,1286.14,1286.15284868564
71,1385,11,1286.39,1286.15033990226
72,1385,12,1286.44,1286.14826202788
73,1386,1,1286.41,1286.14659463871
74,1386,2,1286.86,1286.14531731096
75,1386,3,1286.28,1286.14440962087
76,1386,4,1286.09,1286.14385114463
77,1386,5,1286.02,1286.14362145847
78,1386,6,1286.04,1286.1437001386
79,1386,7,1286.06,1286.14406676124
80,1386,8,1285.79,1286.14470090261
81,1386,9,1286.14,1286.14558213891
