"V1","V2","V3","V4","V5"
91,1387,7,1271.19,1272.18093304706
92,1387,8,1272.47,1272.10481010551
93,1387,9,1273.57,1272.037070675
94,1387,10,1274.19,1271.97838665579
95,1387,11,1274.67,1271.92942994814
96,1387,12,1274.84,1271.89087245232
97,1388,1,1273.27,1271.86317955546
98,1388,2,1271.65,1271.84599059209
99,1388,3,1270.26,1271.83873838361
100,1388,4,1269.37,1271.84085575142
101,1388,5,1268.07,1271.85177551691
102,1388,6,1267.94,1271.87093050148
103,1388,7,1270.09,1271.89775352652
104,1388,8,1271.17,1271.93167741342
105,1388,9,1271.17,1271.9721349836
106,1388,10,1272.86,1272.01855905843
107,1388,11,1273.63,1272.07038245932
108,1388,12,1274.09,1272.12703800766
109,1389,1,1273.59,1272.18795852484
110,1389,2,1273.27,1272.25257683227
111,1389,3,1271.19,1272.32032575134
112,1389,4,1269.76,1272.39063810344
113,1389,5,1269.09,1272.46294670997
114,1389,6,1270.32,1272.53668439233
115,1389,7,1271.37,1272.61128397191
116,1389,8,1272.26,1272.6861782701
117,1389,9,1272.97,1272.76080010831
118,1389,10,1273.69,1272.83458230793
119,1389,11,1274.49,1272.90695769035
120,1389,12,1275.01,1272.97735907697
121,1390,1,1274.62,1273.04521928918
122,1390,2,1273.67,1273.10997114839
123,1390,3,1273.13,1273.17104747598
124,1390,4,1271.67,1273.22788109335
125,1390,5,1270.37,1273.27990482191
126,1390,6,1270.88,1273.32655148303
127,1390,7,1272.26,1273.36725389813
128,1390,8,1273.19,1273.40144488859
129,1390,9,1274.27,1273.42869366662
130,1390,10,1274.99,1273.44911500767
131,1390,11,1275.54,1273.46296007799
132,1390,12,1276.02,1273.47048004385
133,1391,1,1275.49,1273.4719260715
134,1391,2,1274.35,1273.46754932719
135,1391,3,1273.52,1273.45760097719
136,1391,4,1272.44,1273.44233218774
137,1391,5,1271.45,1273.42199412512
138,1391,6,1271.45,1273.39683795557
139,1391,7,1272.51,1273.36711484535
140,1391,8,1273.32,1273.33307596072
141,1391,9,1274.52,1273.29497246793
142,1391,10,1275.29,1273.25305553325
143,1391,11,1275.97,1273.20757632293
144,1391,12,1276.39,1273.15878600323
145,1392,1,1276.45,1273.1069357404
146,1392,2,1274.23,1273.05227670071
147,1392,3,1272.41,1272.9950600504
148,1392,4,1271.69,1272.93553695574
149,1392,5,1270.16,1272.87395858298
150,1392,6,1268.54,1272.81057609839
151,1392,7,1271.45,1272.74564066821
152,1392,8,1271.49,1272.6794034587
153,1392,9,1272.49,1272.61211563613
154,1392,10,1274.18,1272.54402836675
155,1392,11,1275.49,1272.47539281681
156,1392,12,1275.85,1272.40646015257
157,1393,1,1275.87,1272.33748154029
158,1393,2,1274.14,1272.26870814624
159,1393,3,1272.9,1272.20039113665
160,1393,4,1269.3,1272.1327816778
161,1393,5,1268.37,1272.0661156219
162,1393,6,1267.78,1272.00056756505
163,1393,7,1267.84,1271.93629678929
164,1393,8,1270.72,1271.87346257668
165,1393,9,1271.58,1271.81222420928
166,1393,10,1271.55,1271.75274096913
167,1393,11,1271.61,1271.6951721383
168,1393,12,1273.34,1271.63967699883
169,1394,1,1272.93,1271.58641483279
170,1394,2,1272.56,1271.53554492222
171,1394,3,1272.31,1271.48722654918
172,1394,4,1271.67,1271.44161899572
173,1394,5,1268.9,1271.39888154389
174,1394,6,1267.88,1271.35917347576
175,1394,7,1269.34,1271.32265407337
176,1394,8,1270.67,1271.28948261878
177,1394,9,1271.45,1271.25981839404
178,1394,10,1271.53,1271.23382068121
179,1394,11,1273.85,1271.21164876234
180,1394,12,1274.92,1271.19346191949
181,1395,1,1273.22,1271.1794194347
182,1395,2,1273.69,1271.16968059003
183,1395,3,1272.69,1271.16440466754
184,1395,4,1271.99,1271.16375094929
185,1395,5,1271.03,1271.16787871731
186,1395,6,1269.68,1271.17694725367
187,1395,7,1269.59,1271.19111584043
188,1395,8,1269.54,1271.21054375963
189,1395,9,1269.72,1271.23539029334
190,1395,10,1269.91,1271.26581472359
191,1395,11,1271.59,1271.30197633246
192,1395,12,1273.04,1271.34403440199
