"V1","V2","V3","V4","V5"
86,1387,2,1316.03,1316.72101414099
87,1387,3,1314.07,1316.68312560808
88,1387,4,1315.51,1316.64593964627
89,1387,5,1314.84,1316.60969506575
90,1387,6,1315.09,1316.57463067672
91,1387,7,1315.8,1316.54098528938
92,1387,8,1314.59,1316.50899771393
93,1387,9,1316.67,1316.47890676057
94,1387,10,1317.31,1316.45095123948
95,1387,11,1317.75,1316.42536996088
96,1387,12,1317.89,1316.40240173495
97,1388,1,1317.61,1316.38221811223
98,1388,2,1317,1316.36472160454
99,1388,3,1315.46,1316.34974746406
100,1388,4,1316.29,1316.33713094295
101,1388,5,1315.69,1316.32670729337
102,1388,6,1315.73,1316.31831176748
103,1388,7,1315.73,1316.31177961746
104,1388,8,1314.84,1316.30694609547
105,1388,9,1316.33,1316.30364645367
106,1388,10,1316.96,1316.30171594422
107,1388,11,1317.51,1316.30098981929
108,1388,12,1317.83,1316.30130333105
109,1389,1,1318.14,1316.30249173166
110,1389,2,1318.31,1316.30439027328
111,1389,3,1316.31,1316.30683420808
112,1389,4,1315.58,1316.30965878823
113,1389,5,1314.89,1316.31269926588
114,1389,6,1315.49,1316.31579089321
115,1389,7,1315.47,1316.31876892237
116,1389,8,1315.21,1316.32146860554
117,1389,9,1315.09,1316.32372519487
118,1389,10,1316.71,1316.32537394253
119,1389,11,1317.26,1316.32625010069
120,1389,12,1317.67,1316.32618892151
121,1390,1,1317.49,1316.32502565716
122,1390,2,1318.01,1316.32259555979
123,1390,3,1313.1,1316.31873388158
124,1390,4,1316.23,1316.31327587469
125,1390,5,1315.82,1316.30605679128
126,1390,6,1315.36,1316.29691188352
127,1390,7,1315.51,1316.28567640357
128,1390,8,1315.09,1316.2721856036
129,1390,9,1315.14,1316.25633378345
130,1390,10,1317.1,1316.23825143366
131,1390,11,1317.23,1316.21812809243
132,1390,12,1317.53,1316.196153298
133,1391,1,1317.67,1316.17251658857
134,1391,2,1318.03,1316.14740750236
135,1391,3,1317.56,1316.12101557759
136,1391,4,1316.73,1316.09353035246
137,1391,5,1315.77,1316.0651413652
138,1391,6,1314.42,1316.03603815402
139,1391,7,1314.32,1316.00641025714
140,1391,8,1314.2,1315.97644721278
141,1391,9,1314.24,1315.94633855914
142,1391,10,1315.95,1315.91627383444
143,1391,11,1316.76,1315.8864425769
144,1391,12,1317.16,1315.85703432474
145,1392,1,1317.1,1315.82823861617
146,1392,2,1316.42,1315.8002449894
147,1392,3,1316.04,1315.77324298265
148,1392,4,1315.99,1315.74742213414
149,1392,5,1314.86,1315.72297198208
150,1392,6,1314,1315.70008206469
151,1392,7,1314.46,1315.67894192019
152,1392,8,1314.5,1315.65974108678
153,1392,9,1315.23,1315.64266910268
154,1392,10,1316.22,1315.62791550611
155,1392,11,1316.71,1315.61566983529
156,1392,12,1316.87,1315.60612162843
157,1393,1,1317.09,1315.59946042375
158,1393,2,1317.03,1315.59587575945
159,1393,3,1316.37,1315.59555717377
160,1393,4,1315.91,1315.5986942049
161,1393,5,1314.82,1315.60539650803
162,1393,6,1313.67,1315.61545420615
163,1393,7,1313.86,1315.62857753921
164,1393,8,1314.56,1315.64447674716
165,1393,9,1315.96,1315.66286206995
166,1393,10,1315.26,1315.68344374753
167,1393,11,1315.33,1315.70593201986
168,1393,12,1315.62,1315.73003712688
169,1394,1,1317.36,1315.75546930854
170,1394,2,1317.73,1315.7819388048
171,1394,3,1317.52,1315.80915585561
172,1394,4,1316.39,1315.83683070092
173,1394,5,1315.3,1315.86467358067
174,1394,6,1313.65,1315.89239473483
175,1394,7,1314.91,1315.91970440333
176,1394,8,1314.76,1315.94631282614
177,1394,9,1315.93,1315.9719302432
178,1394,10,1316.12,1315.99626689446
179,1394,11,1316.49,1316.01903301987
180,1394,12,1316.87,1316.03993885939
181,1395,1,1316.05869465297,1316.05869465297
182,1395,2,1317.07,1316.07501064055
183,1395,3,1317.41,1316.08859706209
184,1395,4,1316.6,1316.09916415754
185,1395,5,1315.95,1316.10642216685
186,1395,6,1315.06,1316.11008132997
187,1395,7,1314.95,1316.10985188685
188,1395,8,1315.21,1316.10544407745
189,1395,9,1315.76,1316.0965681417
190,1395,10,1316.21,1316.08293431957
191,1395,11,1316.49,1316.06425285101
192,1395,12,1316.73,1316.04023397596
