"V1","V2","V3","V4","V5"
124,1390,4,1312.73,1312.37980284787
125,1390,5,1312.01,1312.3838313798
126,1390,6,1312.23,1312.38637634842
127,1390,7,1312.28,1312.38733636629
128,1390,8,1312.33,1312.38661004595
129,1390,9,1312.23,1312.38413075428
130,1390,10,1311.65,1312.37997087543
131,1390,11,1311.83,1312.3742375479
132,1390,12,1312.06,1312.36703791016
133,1391,1,1312.43,1312.35847910071
134,1391,2,1312.73,1312.34866825803
135,1391,3,1313.23,1312.33771252061
136,1391,4,1313.24,1312.32571902693
137,1391,5,1313.23,1312.31279491548
138,1391,6,1311.93,1312.29904732475
139,1391,7,1312.03,1312.28458339321
140,1391,8,1312.11,1312.26951025936
141,1391,9,1312.19,1312.25393506169
142,1391,10,1312.38,1312.23796493867
143,1391,11,1312.77,1312.22170702879
144,1391,12,1311.23,1312.20526847055
145,1392,1,1311.27,1312.18875640243
146,1392,2,1312.35,1312.1722779629
147,1392,3,1311.91,1312.15594029047
148,1392,4,1311.83,1312.13985052361
149,1392,5,1311.78,1312.12411580081
150,1392,6,1311.73,1312.10884326055
151,1392,7,1312.1,1312.09414004133
152,1392,8,1312.2,1312.08011328163
153,1392,9,1312.06687011993,1312.06687011993
154,1392,10,1312.33,1312.05451769472
155,1392,11,1312.43,1312.04316314449
156,1392,12,1312.44,1312.03291360772
157,1393,1,1312.43,1312.02387622289
158,1393,2,1312.4,1312.0161581285
159,1393,3,1311.81,1312.00986646303
160,1393,4,1311.79,1312.00510836497
161,1393,5,1311.75,1312.00195368914
162,1393,6,1311.74,1312.00032315575
163,1393,7,1311.72,1312.00010020133
164,1393,8,1312.08,1312.00116826243
165,1393,9,1312.18,1312.00341077559
166,1393,10,1312.15,1312.00671117735
167,1393,11,1312.14,1312.01095290426
168,1393,12,1311.5,1312.01601939285
169,1394,1,1312.84,1312.02179407967
170,1394,2,1312.31,1312.02816040125
171,1394,3,1312.26,1312.03500179415
172,1394,4,1312.18,1312.0422016949
173,1394,5,1311.85,1312.04964354005
174,1394,6,1311.74,1312.05721076613
175,1394,7,1311.92,1312.0647868097
176,1394,8,1312.15,1312.07225510728
177,1394,9,1312.21,1312.07949909543
178,1394,10,1312.08640221068,1312.08640221068
179,1394,11,1312.09284788958,1312.09284788958
180,1394,12,1312.61,1312.09871956867
181,1395,1,1311.77,1312.10390068449
182,1395,2,1312.03,1312.10827467358
183,1395,3,1312.13,1312.11172497249
184,1395,4,1312.18,1312.11413501775
185,1395,5,1311.91,1312.11538824591
186,1395,6,1311.88,1312.11536809352
187,1395,7,1311.84,1312.1139579971
188,1395,8,1311.83,1312.11104139321
189,1395,9,1311.82,1312.10650171839
190,1395,10,1311.92,1312.10022240917
191,1395,11,1312.33,1312.0920869021
192,1395,12,1312.75,1312.08197863373
