"V1","V2","V3","V4","V5"
101,1388,5,1294.35,1294.51228891714
102,1388,6,1294.36,1294.53934306892
103,1388,7,1294.47,1294.56894412776
104,1388,8,1294.22,1294.60083880912
105,1388,9,1294.19,1294.63477382846
106,1388,10,1294.15,1294.67049590124
107,1388,11,1294.23,1294.70775174291
108,1388,12,1294.05,1294.74628806895
109,1389,1,1294.38,1294.7858515948
110,1389,2,1294.8,1294.82618903592
111,1389,3,1295.05,1294.86704710778
112,1389,4,1294.95,1294.90817252584
113,1389,5,1294.97,1294.94931200555
114,1389,6,1294.8,1294.99021226237
115,1389,7,1294.77,1295.03062001177
116,1389,8,1294.57,1295.0702819692
117,1389,9,1294.48,1295.10894485012
118,1389,10,1294.6,1295.14635536999
119,1389,11,1294.62,1295.18226024427
120,1389,12,1294.68,1295.21640618843
121,1390,1,1295.13,1295.24853991791
122,1390,2,1296,1295.27840814819
123,1390,3,1295.22,1295.30575759471
124,1390,4,1296.05,1295.33033497294
125,1390,5,1295.87,1295.35188699834
126,1390,6,1295.8,1295.37016038637
127,1390,7,1295.77,1295.38490185248
128,1390,8,1295.62,1295.39585811214
129,1390,9,1295.45,1295.40283503645
130,1390,10,1295.47,1295.40587511913
131,1390,11,1295.22,1295.40508000951
132,1390,12,1295.3,1295.40055135696
133,1391,1,1295.38,1295.39239081083
134,1391,2,1296.29,1295.38070002048
135,1391,3,1296.42,1295.36558063525
136,1391,4,1296.07,1295.3471343045
137,1391,5,1295.72,1295.32546267758
138,1391,6,1295.34,1295.30066740385
139,1391,7,1295.27,1295.27285013266
140,1391,8,1295.19,1295.24211251337
141,1391,9,1294.92,1295.20855619532
142,1391,10,1294.83,1295.17228282787
143,1391,11,1295.39,1295.13339406038
144,1391,12,1294.95,1295.0919915422
145,1392,1,1294.68,1295.04817692267
146,1392,2,1295.07,1295.00205185116
147,1392,3,1294.9,1294.95371797702
148,1392,4,1294.82,1294.9032769496
149,1392,5,1294.66,1294.85083041826
150,1392,6,1294.56,1294.79648003234
151,1392,7,1294.54,1294.74032744121
152,1392,8,1294.43,1294.68247429421
153,1392,9,1294.35,1294.6230222407
154,1392,10,1294.32,1294.56207293003
155,1392,11,1294.33,1294.49972801156
156,1392,12,1294.37,1294.43608913464
157,1393,1,1294.81,1294.37125794862
158,1393,2,1295.17,1294.30533610286
159,1393,3,1294.84,1294.23842524671
160,1393,4,1294.17062702952,1294.17062702952
161,1393,5,1294.10213336251,1294.10213336251
162,1393,6,1294.0334972043,1294.0334972043
163,1393,7,1293.9653617754,1293.9653617754
164,1393,8,1293.89837029629,1293.89837029629
165,1393,9,1293.22,1293.83316598747
166,1393,10,1293.37,1293.77039206943
167,1393,11,1293.39,1293.71069176266
168,1393,12,1294.27,1293.65470828766
169,1394,1,1293.65,1293.60308486492
170,1394,2,1294.02,1293.55646471493
171,1394,3,1294.09,1293.51549105819
172,1394,4,1293.91,1293.48080711518
173,1394,5,1293.87,1293.45305610641
174,1394,6,1293.83,1293.43288125235
175,1394,7,1293.07,1293.42092577352
176,1394,8,1293.17,1293.41783289039
177,1394,9,1293.11,1293.42424582346
178,1394,10,1293.28,1293.44080779323
179,1394,11,1294.37,1293.46816202018
180,1394,12,1294.47,1293.50695172481
181,1395,1,1293.32,1293.55782012762
182,1395,2,1293.92,1293.62141044909
183,1395,3,1293.52,1293.69836590972
184,1395,4,1293.36,1293.78932973
185,1395,5,1293.32,1293.89494513043
186,1395,6,1293.17,1294.01585533149
187,1395,7,1293.07,1294.15270355368
188,1395,8,1293.42,1294.30613301749
189,1395,9,1293.52,1294.47678694342
190,1395,10,1293.72,1294.66530855195
191,1395,11,1294.07,1294.87234106359
192,1395,12,1294.84,1295.09852769881
