"V1","V2","V3","V4","V5"
117,1389,9,1319.36,1319.7819246452
118,1389,10,1320.02,1319.77769608595
119,1389,11,1320.33,1319.77346622698
120,1389,12,1320.62,1319.76916485139
121,1390,1,1320.65,1319.7647217423
122,1390,2,1320.87,1319.76006668283
123,1390,3,1320.14,1319.7551294561
124,1390,4,1319.46,1319.74983984524
125,1390,5,1319.24,1319.74412763334
126,1390,6,1318.96,1319.73792260354
127,1390,7,1318.96,1319.73115453896
128,1390,8,1318.69,1319.7237532227
129,1390,9,1319.49,1319.71564239382
130,1390,10,1320.04,1319.70672161507
131,1390,11,1320.27,1319.69688440514
132,1390,12,1320.46,1319.6860242827
133,1391,1,1320.55,1319.67403476644
134,1391,2,1320.67,1319.66080937504
135,1391,3,1320.39,1319.64624162719
136,1391,4,1319.47,1319.63022504156
137,1391,5,1318.55,1319.61265313685
138,1391,6,1318.32,1319.59341943172
139,1391,7,1318.69,1319.57241744487
140,1391,8,1318.27,1319.54954069498
141,1391,9,1318.94,1319.52468270073
142,1391,10,1319.67,1319.4977369808
143,1391,11,1320.07,1319.46859705387
144,1391,12,1320.3,1319.43715643863
145,1392,1,1320.27,1319.40330865376
146,1392,2,1320.15,1319.36694721794
147,1392,3,1319.77,1319.32796564986
148,1392,4,1319.59,1319.2862574682
149,1392,5,1318.25,1319.24171619163
150,1392,6,1317.52,1319.19423533885
151,1392,7,1318.4,1319.14370842854
152,1392,8,1317.69,1319.09002897937
153,1392,9,1317.44,1319.03309051003
154,1392,10,1319.42,1318.97278653921
155,1392,11,1319.86,1318.90901058558
156,1392,12,1320.07,1318.84165616782
157,1393,1,1320.34,1318.77061680463
158,1393,2,1320.34,1318.69578601468
159,1393,3,1319.61,1318.61705731666
160,1393,4,1318.96,1318.53432422925
161,1393,5,1318.24,1318.44763020402
162,1393,6,1316.97,1318.35761842416
163,1393,7,1316.94,1318.26508200572
164,1393,8,1318.26,1318.17081406479
165,1393,9,1318.66,1318.07560771743
166,1393,10,1318.54,1317.9802560797
167,1393,11,1318.52,1317.88555226769
168,1393,12,1318.91,1317.79228939745
169,1394,1,1320.3,1317.70126058506
170,1394,2,1317.6132589466,1317.6132589466
171,1394,3,1314.33,1317.52907759812
172,1394,4,1314.23,1317.4495096557
173,1394,5,1315.2,1317.3753482354
174,1394,6,1315.17,1317.30738645331
175,1394,7,1317.71,1317.24641742548
176,1394,8,1317.86,1317.19323426799
177,1394,9,1318.65,1317.14863009691
178,1394,10,1317.11339802831,1317.11339802831
179,1394,11,1317.08833117825,1317.08833117825
180,1394,12,1317.07422266281,1317.07422266281
181,1395,1,1320.35,1317.07186559805
182,1395,2,1319.79,1317.08205310005
183,1395,3,1317.10557828488,1317.10557828488
184,1395,4,1319.07,1317.1432342686
185,1395,5,1316.79,1317.19581416729
186,1395,6,1315.89,1317.26411109701
187,1395,7,1315.77,1317.34891817384
188,1395,8,1315.74,1317.45102851384
189,1395,9,1315.79,1317.57123523309
190,1395,10,1315.87,1317.71033144765
191,1395,11,1317.23,1317.8691102736
192,1395,12,1319.55,1318.048364827
