"V1","V2","V3","V4","V5"
1,1380,1,1326.17,1325.53946500296
2,1380,2,1326.48,1325.54175105024
3,1380,3,1324.7,1325.54061519487
4,1380,4,1325.39,1325.53631338163
5,1380,5,1325.35,1325.52910155535
6,1380,6,1324.72,1325.51923566082
7,1380,7,1325.16,1325.50697164284
8,1380,8,1324.59,1325.49256544622
9,1380,9,1323.6,1325.47627301576
10,1380,10,1325.57,1325.45835029627
11,1380,11,1325.95,1325.43905323254
12,1380,12,1326.11,1325.41863776939
13,1381,1,1327.14,1325.39735985162
14,1381,2,1327.21,1325.37547542402
15,1381,3,1326.62,1325.35324043141
16,1381,4,1325.45,1325.33091081859
17,1381,5,1325.66,1325.30874253036
18,1381,6,1326.06,1325.28699151152
19,1381,7,1325.19,1325.26591370688
20,1381,8,1324.24,1325.24576506124
21,1381,9,1323.82,1325.2268015194
22,1381,10,1323.77,1325.20927902618
23,1381,11,1323.7,1325.19345352636
24,1381,12,1324.41,1325.17958096477
25,1382,1,1324.66,1325.16791728619
26,1382,2,1326.94,1325.15871843543
27,1382,3,1326.6,1325.1522403573
28,1382,4,1326.1,1325.1487389966
29,1382,5,1326.16,1325.14847029814
30,1382,6,1324.61,1325.15169020671
31,1382,7,1324.05,1325.15865466712
32,1382,8,1323.68,1325.16961962418
33,1382,9,1323.6,1325.18475434054
34,1382,10,1324.26,1325.20388135025
35,1382,11,1325.51,1325.22673650522
36,1382,12,1325.32,1325.25305565735
37,1383,1,1325.44,1325.28257465856
38,1383,2,1327.44,1325.31502936075
39,1383,3,1327.76,1325.35015561582
40,1383,4,1325.71,1325.38768927568
41,1383,5,1324.93,1325.42736619225
42,1383,6,1324.26,1325.46892221741
43,1383,7,1323.88,1325.51209320308
44,1383,8,1325.86,1325.55661500117
45,1383,9,1325.96,1325.60222346358
46,1383,10,1324.91,1325.64865444222
47,1383,11,1324.46,1325.69564378899
48,1383,12,1325.31,1325.7429273558
49,1384,1,1327.56,1325.79024099456
50,1384,2,1327.65,1325.83732055717
51,1384,3,1326.83,1325.88390189554
52,1384,4,1325.45,1325.92972086158
53,1384,5,1325.61,1325.97451330718
54,1384,6,1324.78,1326.01801508426
55,1384,7,1326.54,1326.05996204473
56,1384,8,1326.54,1326.10009004048
57,1384,9,1326.59,1326.13813492343
58,1384,10,1325.89,1326.17383254548
59,1384,11,1325.84,1326.20691875854
60,1384,12,1326.32,1326.23712941451
61,1385,1,1326.16,1326.2642003653
62,1385,2,1327.46,1326.28786746282
63,1385,3,1327.14,1326.30786655897
64,1385,4,1326.24,1326.32393350566
65,1385,5,1325.83,1326.33588653994
66,1385,6,1325.89,1326.3438734395
67,1385,7,1325.94,1326.34812436714
68,1385,8,1326.24,1326.34886948569
69,1385,9,1325.84,1326.34633895797
70,1385,10,1326.56,1326.34076294682
71,1385,11,1326.59,1326.33237161503
72,1385,12,1325.99,1326.32139512545
73,1386,1,1326.78,1326.30806364089
74,1386,2,1327.84,1326.29260732418
75,1386,3,1326.54,1326.27525633813
76,1386,4,1325.96,1326.25624084557
77,1386,5,1325.56,1326.23579100932
78,1386,6,1325.54,1326.2141369922
79,1386,7,1325.61,1326.19150895704
80,1386,8,1326.46,1326.16813706666
81,1386,9,1325.78,1326.14425148388
82,1386,10,1326.46,1326.12008237151
83,1386,11,1324.71,1326.0958598924
84,1386,12,1326.02,1326.07181420935
85,1387,1,1325.66,1326.04817548518
86,1387,2,1327.78,1326.02517388273
87,1387,3,1325.81,1326.00303956481
88,1387,4,1325.71,1325.98200269425
89,1387,5,1325.11,1325.96229343386
90,1387,6,1325.57,1325.94414194648
91,1387,7,1325.56,1325.92777839491
92,1387,8,1326.03,1325.91343294199
93,1387,9,1325.9,1325.90133575054
94,1387,10,1325.82,1325.89171698337
95,1387,11,1325.34,1325.88480680331
96,1387,12,1327.33,1325.88083537319
97,1388,1,1326.86,1325.87994785685
98,1388,2,1325.62,1325.88194942223
99,1388,3,1325.34,1325.8865602383
100,1388,4,1326.06,1325.89350047404
101,1388,5,1324.58,1325.90249029841
102,1388,6,1323.79,1325.91324988038
103,1388,7,1326.36,1325.92549938892
104,1388,8,1326.64,1325.938958993
105,1388,9,1326.03,1325.95334886159
106,1388,10,1325.84,1325.96838916366
107,1388,11,1325.94,1325.98380006818
108,1388,12,1326.22,1325.99930174411
109,1389,1,1325.83,1326.01461436043
110,1389,2,1327.71,1326.02945808611
111,1389,3,1326.8,1326.04355309011
112,1389,4,1326.47,1326.0566195414
113,1389,5,1326.03,1326.06837760896
114,1389,6,1324.55,1326.07854746175
115,1389,7,1326.36,1326.08684926875
116,1389,8,1327.09,1326.09300319891
117,1389,9,1327.21,1326.09672942122
118,1389,10,1326.29,1326.09774810463
119,1389,11,1325.88,1326.09577941813
120,1389,12,1326,1326.09054353067
121,1390,1,1326.41,1326.08176061123
122,1390,2,1327.73,1326.06915082878
123,1390,3,1327.33,1326.05243435228
124,1390,4,1325.74,1326.03133135071
125,1390,5,1325.71,1326.00556199304
126,1390,6,1324.7,1325.97484644822
127,1390,7,1325.36,1325.93890488525
128,1390,8,1325.76,1325.89745747307
129,1390,9,1325.33,1325.85034547511
130,1390,10,1324.32,1325.79789453255
131,1390,11,1327.06,1325.74055138103
132,1390,12,1327.41,1325.67876275616
133,1391,1,1327.56,1325.61297539359
134,1391,2,1327.59,1325.54363602894
135,1391,3,1326.26,1325.47119139784
136,1391,4,1325.23,1325.39608823593
137,1391,5,1324.39,1325.31877327883
138,1391,6,1324.43,1325.23969326217
139,1391,7,1322.46,1325.15929492158
140,1391,8,1322.54,1325.0780249927
141,1391,9,1322.39,1324.99633021114
142,1391,10,1322.84,1324.91465731256
143,1391,11,1325.7,1324.83345303256
144,1391,12,1324.16,1324.75316410679
145,1392,1,1324.41,1324.67423727086
146,1392,2,1324.74,1324.59711926043
147,1392,3,1325.08,1324.5222568111
148,1392,4,1325.01,1324.45009665852
149,1392,5,1324.61,1324.38108553831
150,1392,6,1324.42,1324.31567018611
151,1392,7,1324.26,1324.25429733754
152,1392,8,1324.07,1324.19741372823
153,1392,9,1323.98,1324.14546609381
154,1392,10,1323.93,1324.09890116992
155,1392,11,1323.87,1324.05816569218
156,1392,12,1324.04,1324.02370639623
157,1393,1,1324.49,1323.99597001768
158,1393,2,1325,1323.97540329219
159,1393,3,1324.97,1323.96245295536
160,1393,4,1324.62,1323.95756574284
161,1393,5,1324.54,1323.96097061106
162,1393,6,1323.98,1323.97202539968
163,1393,7,1324.02,1323.98987016915
164,1393,8,1324.29,1324.01364497995
165,1393,9,1324.34,1324.04248989253
166,1393,10,1323.68,1324.07554496736
167,1393,11,1323.7,1324.11195026489
168,1393,12,1323.63,1324.1508458456
169,1394,1,1324.48,1324.19137176994
170,1394,2,1324.96,1324.23266809838
171,1394,3,1325.23,1324.27387489138
172,1394,4,1325.11,1324.3141322094
173,1394,5,1324.58,1324.3525801129
