"V1","V2","V3","V4","V5"
1,1380,1,1798.76,1798.97727556003
2,1380,2,1798.71,1799.02111518592
3,1380,3,1798.8,1799.05157970009
4,1380,4,1798.71,1799.06928595837
5,1380,5,1798.7,1799.07485081658
6,1380,6,1798.8,1799.06889113053
7,1380,7,1798.94,1799.05202375605
8,1380,8,1799.09,1799.02486554895
9,1380,9,1799.63,1798.98803336506
10,1380,10,1800.08,1798.94214406019
11,1380,11,1800.59,1798.88781449016
12,1380,12,1800.34,1798.82566151079
13,1381,1,1800.79,1798.75630197791
14,1381,2,1797.86,1798.68035274732
15,1381,3,1797.81,1798.59843067486
16,1381,4,1797.71,1798.51115261633
17,1381,5,1797.7,1798.41913542757
18,1381,6,1797.66,1798.32299596438
19,1381,7,1797.66,1798.22335108259
20,1381,8,1797.73,1798.12081763802
21,1381,9,1797.47,1798.01601248649
22,1381,10,1797.49,1797.90955248381
23,1381,11,1797.25,1797.80205448581
24,1381,12,1797.4,1797.6941353483
25,1382,1,1797.36,1797.58641192711
26,1382,2,1797.38,1797.47950107805
27,1382,3,1797.38,1797.37401965695
28,1382,4,1797.2,1797.27058451962
29,1382,5,1797.06,1797.16981252188
30,1382,6,1797,1797.07232051955
31,1382,7,1797,1796.97872536846
32,1382,8,1797,1796.88964392442
33,1382,9,1797,1796.8055515738
34,1382,10,1796.87,1796.72635782518
35,1382,11,1796.83,1796.65183071771
36,1382,12,1796.8,1796.58173829051
37,1383,1,1796.67,1796.51584858272
38,1383,2,1796.67,1796.45392963348
39,1383,3,1796.6,1796.39574948193
40,1383,4,1796.51,1796.34107616719
41,1383,5,1796.5,1796.2896777284
42,1383,6,1796.47,1796.24132220471
43,1383,7,1796.38,1796.19577763523
44,1383,8,1796.31,1796.15281205912
45,1383,9,1796.27,1796.1121935155
46,1383,10,1796.27,1796.0736900435
47,1383,11,1796.24,1796.03706968228
48,1383,12,1796.2,1796.00210047095
49,1384,1,1796.1,1795.96855044866
50,1384,2,1796.04,1795.93618765454
51,1384,3,1796,1795.90478012773
52,1384,4,1795.95,1795.87409590736
53,1384,5,1795.9,1795.84390303256
54,1384,6,1795.8,1795.81396954248
55,1384,7,1795.71,1795.78406347624
56,1384,8,1795.72,1795.75395287299
57,1384,9,1795.72,1795.72340577185
58,1384,10,1795,1795.69219021197
59,1384,11,1795.08,1795.66007423248
60,1384,12,1795.71,1795.62682587251
61,1385,1,1795.45,1795.5922131712
62,1385,2,1795.45,1795.55600416769
63,1385,3,1795.37,1795.5179669011
64,1385,4,1795.35,1795.47786941059
65,1385,5,1795.28,1795.43554007536
66,1385,6,1795.28,1795.39104863502
67,1385,7,1794.17,1795.34452516926
68,1385,8,1795.08,1795.29609975775
69,1385,9,1795.05,1795.2459024802
70,1385,10,1795.7,1795.19406341628
71,1385,11,1795.67,1795.14071264568
72,1385,12,1794.73,1795.08598024808
73,1386,1,1794.97,1795.02999630319
74,1386,2,1794.93,1794.97289089067
75,1386,3,1794.92,1794.91479409023
76,1386,4,1794.8,1794.85583598153
77,1386,5,1794.78,1794.79614664428
78,1386,6,1794.75,1794.73585615816
79,1386,7,1794.73,1794.67509460286
80,1386,8,1794.65,1794.61399205806
81,1386,9,1795.01,1794.55267860344
82,1386,10,1795.7,1794.4912843187
83,1386,11,1794.42,1794.42993928353
84,1386,12,1794.39,1794.3687735776
85,1387,1,1794.33,1794.30791728061
86,1387,2,1794.38,1794.24750047225
87,1387,3,1794.28,1794.18765323219
88,1387,4,1794.2,1794.12850564013
89,1387,5,1794.15,1794.07018777575
90,1387,6,1794.1,1794.01282971875
91,1387,7,1794.05,1793.9565615488
92,1387,8,1794.02,1793.90151334559
93,1387,9,1793.97,1793.84781518881
94,1387,10,1793.88,1793.79559715815
95,1387,11,1793.79,1793.7449893333
96,1387,12,1793.76,1793.69612179394
97,1388,1,1793.76,1793.64908319675
98,1388,2,1793.7,1793.60379650645
99,1388,3,1793.68,1793.56014326473
100,1388,4,1793.63,1793.51800501329
101,1388,5,1793.58,1793.47726329384
102,1388,6,1793.3,1793.43779964807
103,1388,7,1793.2,1793.3994956177
104,1388,8,1793.2,1793.36223274442
105,1388,9,1793.12,1793.32589256994
106,1388,10,1793.1,1793.29035663595
107,1388,11,1793.05,1793.25550648417
108,1388,12,1792.95,1793.22122365628
109,1389,1,1793.15,1793.187389694
110,1389,2,1792.93,1793.15388613903
111,1389,3,1792.87,1793.12059453306
112,1389,4,1792.83,1793.08739641781
113,1389,5,1792.8,1793.05417333497
114,1389,6,1793.02,1793.02080682624
115,1389,7,1793,1792.98717843334
116,1389,8,1792.88,1792.95316969795
117,1389,9,1792.93,1792.91866216178
118,1389,10,1792.85,1792.88353736654
119,1389,11,1792.82,1792.84767685393
120,1389,12,1792.75,1792.81096216564
121,1390,1,1792.78,1792.77327484339
122,1390,2,1792.65,1792.73449642887
123,1390,3,1792.6,1792.69450846378
124,1390,4,1792.54,1792.65319248983
125,1390,5,1792.52,1792.61043004872
126,1390,6,1792.49,1792.56610268216
127,1390,7,1792.45,1792.52009193183
128,1390,8,1792.43,1792.47227933946
129,1390,9,1792.4,1792.42260257478
130,1390,10,1792.35,1792.37122381975
131,1390,11,1792.32,1792.31836138436
132,1390,12,1792.2,1792.2642335786
133,1391,1,1792.23,1792.20905871248
134,1391,2,1792.13,1792.15305509598
135,1391,3,1792.1,1792.09644103912
136,1391,4,1792.07,1792.03943485187
137,1391,5,1792.05,1791.98225484424
138,1391,6,1792,1791.92511932622
139,1391,7,1791.98,1791.86824660781
140,1391,8,1791.92,1791.811854999
141,1391,9,1791.93,1791.7561628098
142,1391,10,1791.84,1791.70138835019
143,1391,11,1791.83,1791.64774993017
144,1391,12,1791.79,1791.59546585974
145,1392,1,1791.75,1791.5447544489
146,1392,2,1791.78,1791.49583400764
147,1392,3,1791.75,1791.44892284595
148,1392,4,1791.7,1791.40423927384
149,1392,5,1791.6,1791.3620016013
150,1392,6,1791.55,1791.32242813832
151,1392,7,1791.45,1791.2857371949
152,1392,8,1791.45,1791.25214708103
153,1392,9,1791.4,1791.22187610672
154,1392,10,1791.35,1791.19514258196
155,1392,11,1791.4,1791.17216481674
156,1392,12,1791.4,1791.15316112107
157,1393,1,1791.45,1791.13834980493
158,1393,2,1791.35,1791.12794917832
159,1393,3,1791.2,1791.12217755124
160,1393,4,1791.2,1791.12125323368
161,1393,5,1791.05,1791.125202305
162,1393,6,1790.89,1791.133281922
163,1393,7,1790.85,1791.14455701082
164,1393,8,1790.82,1791.15809249762
165,1393,9,1790.8,1791.17295330855
166,1393,10,1790.6,1791.18820436977
167,1393,11,1790.6,1791.20291060742
168,1393,12,1790.56,1791.21613694766
169,1394,1,1790.6,1791.22694831665
170,1394,2,1790.49,1791.23440964052
171,1394,3,1790.4,1791.23758584545
172,1394,4,1791.23554185757,1791.23554185757
173,1394,5,1790.14,1791.22734260305
174,1394,6,1790.02,1791.21205300804
175,1394,7,1790.04,1791.18873799868
176,1394,8,1790.17,1791.15646250113
177,1394,9,1791.36,1791.11429144155
178,1394,10,1792.36,1791.06128974608
179,1394,11,1792.36,1790.99652234088
180,1394,12,1793.41,1790.9190541521
181,1395,1,1794.55,1790.8279501059
182,1395,2,1794.55,1790.72227512842
183,1395,3,1789.7,1790.60109414583
184,1395,4,1789.67,1790.46347208427
185,1395,5,1789.24,1790.30847386989
186,1395,6,1789.24,1790.13516442885
187,1395,7,1789.05,1789.9426086873
188,1395,8,1789.72987157139,1789.72987157139
189,1395,9,1789.4,1789.49601800728
190,1395,10,1789.46,1789.24011292112
191,1395,11,1789.5,1788.96122123906
192,1395,12,1789.65,1788.65840788726
