"V1","V2","V3","V4","V5"
70,1385,10,1286.32,1286.98806839764
71,1385,11,1286.27,1286.93440100018
72,1385,12,1286.49,1286.87818428155
73,1386,1,1286.49,1286.81974470636
74,1386,2,1287.82,1286.75940873925
75,1386,3,1288.71,1286.69750284486
76,1386,4,1288.16,1286.6343534878
77,1386,5,1287.85,1286.57028713271
78,1386,6,1287.85,1286.50563024423
79,1386,7,1287.79,1286.44070928699
80,1386,8,1287.24,1286.37585072561
81,1386,9,1286.76,1286.31138102474
82,1386,10,1286.27,1286.24762664899
83,1386,11,1286.6,1286.184914063
84,1386,12,1286.52,1286.12356973141
85,1387,1,1286.75,1286.06392011884
86,1387,2,1286.8,1286.00629168993
87,1387,3,1286.22,1285.9510109093
88,1387,4,1286.17,1285.8984042416
89,1387,5,1285.63,1285.84879815144
90,1387,6,1285.9,1285.80251910346
91,1387,7,1285.71,1285.7598935623
92,1387,8,1285.63,1285.72124799259
93,1387,9,1285.38,1285.68690885894
94,1387,10,1285.42,1285.65720262601
95,1387,11,1284.59,1285.63245575841
96,1387,12,1285.28,1285.61299472079
97,1388,1,1285.39,1285.59903444294
98,1388,2,1286.04,1285.5903437154
99,1388,3,1285.87,1285.58657979385
100,1388,4,1285.13,1285.58739993399
101,1388,5,1285.09,1285.59246139153
102,1388,6,1285.05,1285.60142142215
103,1388,7,1284.97,1285.61393728156
104,1388,8,1285.07,1285.62966622546
105,1388,9,1284.67,1285.64826550953
106,1388,10,1284.7,1285.66939238949
107,1388,11,1284.71,1285.69270412102
108,1388,12,1284.72,1285.71785795983
109,1389,1,1285.07,1285.7445111616
110,1389,2,1284.94,1285.77232098205
111,1389,3,1287.05,1285.80094467686
112,1389,4,1287.02,1285.83003950174
113,1389,5,1286.55,1285.85926271237
114,1389,6,1286.46,1285.88827156447
115,1389,7,1286.12,1285.91672331372
116,1389,8,1285.22,1285.94427521582
117,1389,9,1285.64,1285.97058452648
118,1389,10,1285.54,1285.99530850139
119,1389,11,1285.47,1286.01810439624
120,1389,12,1285.52,1286.03862946673
121,1390,1,1285.34,1286.05654096857
122,1390,2,1285.67,1286.07149615744
123,1390,3,1286.96,1286.08315228905
124,1390,4,1287,1286.09116661909
125,1390,5,1286.52,1286.09519640327
126,1390,6,1286.43,1286.09489889727
127,1390,7,1286.07,1286.08993135679
128,1390,8,1286,1286.07995103755
129,1390,9,1286.07,1286.06472555767
130,1390,10,1285.62,1286.04446398517
131,1390,11,1285.52,1286.01948575049
132,1390,12,1285.58,1285.99011028407
133,1391,1,1285.7,1285.95665701636
134,1391,2,1286.07,1285.91944537782
135,1391,3,1286.12,1285.87879479888
136,1391,4,1287.09,1285.83502471001
137,1391,5,1286.97,1285.78845454163
138,1391,6,1286.44,1285.73940372422
139,1391,7,1286.17,1285.6881916882
140,1391,8,1286.04,1285.63513786403
141,1391,9,1285.97,1285.58056168217
142,1391,10,1286.02,1285.52478257305
143,1391,11,1286.61,1285.46811996712
144,1391,12,1285.54,1285.41089329484
145,1392,1,1285.5,1285.35342198664
146,1392,2,1285.45,1285.29602547299
147,1392,3,1285.42,1285.23902318432
148,1392,4,1285.37,1285.18273455109
149,1392,5,1285.18,1285.12747900374
150,1392,6,1284.18,1285.07357597272
151,1392,7,1284.12,1285.02134488848
152,1392,8,1284.07,1284.97110518147
153,1392,9,1284.04,1284.92317628214
154,1392,10,1284.02,1284.87787762093
155,1392,11,1284.83552862829,1284.83552862829
156,1392,12,1284.52,1284.79644873467
157,1393,1,1285.55,1284.76095737052
158,1393,2,1285.67,1284.72937396629
159,1393,3,1285.57,1284.70201795242
160,1393,4,1283.93,1284.67920875936
161,1393,5,1283.97,1284.66113272672
162,1393,6,1283.74,1284.64744383067
163,1393,7,1283.7,1284.63766295656
164,1393,8,1283.83,1284.63131098973
165,1393,9,1283.96,1284.62790881552
166,1393,10,1283.87,1284.62697731926
167,1393,11,1283.84,1284.6280373863
168,1393,12,1284.08,1284.63060990196
169,1394,1,1284.04,1284.63421575161
170,1394,2,1285.97,1284.63837582056
171,1394,3,1287.62,1284.64261099416
172,1394,4,1287.04,1284.64644215775
173,1394,5,1285.57,1284.64939019667
174,1394,6,1284.9,1284.65097599626
175,1394,7,1284.91,1284.65072044185
176,1394,8,1284.87,1284.64814441878
177,1394,9,1283.89,1284.6427688124
178,1394,10,1283.92,1284.63411450804
179,1394,11,1284.52,1284.62170239104
180,1394,12,1284.57,1284.60505334675
181,1395,1,1284.69,1284.58368826049
182,1395,2,1284.72,1284.55712801761
183,1395,3,1284.58,1284.52489350344
184,1395,4,1284,1284.48650560333
185,1395,5,1283.97,1284.44148520262
186,1395,6,1283.87,1284.38935318664
187,1395,7,1283.82,1284.32963044073
188,1395,8,1284,1284.26183785024
189,1395,9,1284.1,1284.18549630049
190,1395,10,1284.22,1284.10012667684
191,1395,11,1284.47,1284.00524986461
192,1395,12,1284.92,1283.90038674915
