"V1","V2","V3","V4","V5"
120,1389,12,1292.65,1292.43086095549
121,1390,1,1292.75,1292.42570713323
122,1390,2,1292.75,1292.41957781246
123,1390,3,1292.7,1292.41245291383
124,1390,4,1292.8,1292.404312358
125,1390,5,1292.8,1292.39513606561
126,1390,6,1291.63,1292.38490395732
127,1390,7,1292.77,1292.37359595378
128,1390,8,1292.8,1292.36119197564
129,1390,9,1291.52,1292.34768868234
130,1390,10,1291.27,1292.33314968846
131,1390,11,1292.31,1292.31765534735
132,1390,12,1292.8,1292.30128601239
133,1391,1,1292.7,1292.28412203693
134,1391,2,1292.75,1292.26624377434
135,1391,3,1292.73,1292.24773157798
136,1391,4,1292.77,1292.22866580122
137,1391,5,1292.51,1292.20912679741
138,1391,6,1291.55,1292.18919491993
139,1391,7,1291.62,1292.16895052212
140,1391,8,1292.75,1292.14847395737
141,1391,9,1291.88,1292.12784557903
142,1391,10,1292.1,1292.10714574046
143,1391,11,1292.18,1292.08645479503
144,1391,12,1292.78,1292.0658530961
145,1392,1,1292.7,1292.04542099703
146,1392,2,1292.48,1292.02523885119
147,1392,3,1291.74,1292.00538701194
148,1392,4,1291.62,1291.98594583265
149,1392,5,1291.33,1291.96699566666
150,1392,6,1291.33,1291.94861686736
151,1392,7,1291.19,1291.9308897881
152,1392,8,1291.64,1291.91389478225
153,1392,9,1291.6,1291.89771220316
154,1392,10,1291.61,1291.88242240421
155,1392,11,1291.64,1291.86810573875
156,1392,12,1292.33,1291.85484256015
157,1393,1,1292.76,1291.84271322177
158,1393,2,1292.43,1291.83179807698
159,1393,3,1291.64,1291.82217747913
160,1393,4,1291.38,1291.8139317816
161,1393,5,1291.36,1291.80710752669
162,1393,6,1291.1,1291.80161601249
163,1393,7,1291.2,1291.79733472607
164,1393,8,1292.88,1291.79414115445
165,1393,9,1291.62,1291.79191278469
166,1393,10,1291.63,1291.79052710383
167,1393,11,1291.65,1291.78986159892
168,1393,12,1291.7,1291.78979375701
169,1394,1,1293.08,1291.79020106513
170,1394,2,1293.09,1291.79096101034
171,1394,3,1291.53,1291.79195107968
172,1394,4,1291.4,1291.7930487602
173,1394,5,1291.29,1291.79413153894
174,1394,6,1291.01,1291.79507690295
175,1394,7,1292.3,1291.79576233927
176,1394,8,1292.2,1291.79606533495
177,1394,9,1291.78,1291.79586337703
178,1394,10,1291.88,1291.79503395257
179,1394,11,1292.33,1291.7934545486
180,1394,12,1292.43,1291.79100265217
181,1395,1,1290.98,1291.78755575033
182,1395,2,1291.45,1291.78299133012
183,1395,3,1291.75,1291.7771868786
184,1395,4,1292.05,1291.77001988279
185,1395,5,1291.6,1291.76136782976
186,1395,6,1291.4,1291.75110820654
187,1395,7,1291.36,1291.73911850019
188,1395,8,1291.45,1291.72527619774
189,1395,9,1291.5,1291.70945878624
190,1395,10,1291.53,1291.69154375274
191,1395,11,1291.7,1291.67140858429
192,1395,12,1292.5,1291.64893076792
