"V1","V2","V3","V4","V5"
109,1389,1,1275.21,1272.09633193255
110,1389,2,1274.76,1272.08586988495
111,1389,3,1272.88,1272.07571338328
112,1389,4,1270.54,1272.06569854825
113,1389,5,1269.11,1272.05566150059
114,1389,6,1268.48,1272.04543836103
115,1389,7,1269.21,1272.03486525028
116,1389,8,1270.44,1272.02377828908
117,1389,9,1271.1,1272.01201359814
118,1389,10,1272.36,1271.99940729819
119,1389,11,1273.53,1271.98579550996
120,1389,12,1274.38,1271.97101435417
121,1390,1,1274.89,1271.95489995154
122,1390,2,1274.29,1271.9372884228
123,1390,3,1273.36,1271.91801588867
124,1390,4,1271.33,1271.89691846988
125,1390,5,1269.21,1271.87383228714
126,1390,6,1268.21,1271.84859346119
127,1390,7,1269.26,1271.82103811275
128,1390,8,1270.46,1271.79100236254
129,1390,9,1271.97,1271.75839368099
130,1390,10,1273.15,1271.72340493726
131,1390,11,1273.48,1271.68630035025
132,1390,12,1274.86,1271.64734413884
133,1391,1,1274.56,1271.6068005219
134,1391,2,1273.93,1271.56493371831
135,1391,3,1272.88,1271.52200794694
136,1391,4,1271.01,1271.47828742669
137,1391,5,1269.21,1271.43403637642
138,1391,6,1267.84,1271.38951901503
139,1391,7,1268.6,1271.34499956137
140,1391,8,1269.61,1271.30074223434
141,1391,9,1271.31,1271.25701125282
142,1391,10,1272.66,1271.21407083567
143,1391,11,1273.86,1271.17218520179
144,1391,12,1274.58,1271.13161857004
145,1392,1,1274.04,1271.09263515932
146,1392,2,1273.49,1271.05549918849
147,1392,3,1272,1271.02047487644
148,1392,4,1271.71,1270.98782644204
149,1392,5,1268.49,1270.95781810417
150,1392,6,1267.6,1270.93071408172
151,1392,7,1268.28,1270.90677859356
152,1392,8,1269.84,1270.88627585857
153,1392,9,1271.23,1270.86947009563
154,1392,10,1272.35,1270.85662552362
155,1392,11,1274.06,1270.84800636141
156,1392,12,1274.51,1270.84387682789
157,1393,1,1274.01,1270.84450114194
158,1393,2,1272.91,1270.85014352243
159,1393,3,1270.9,1270.86106818824
160,1393,4,1270.5,1270.87753935825
161,1393,5,1268.06,1270.8995747467
162,1393,6,1268,1270.92620604928
163,1393,7,1267.91,1270.95621845705
164,1393,8,1269.65,1270.98839716106
165,1393,9,1271.04,1271.02152735235
166,1393,10,1271.01,1271.05439422198
167,1393,11,1271,1271.085782961
168,1393,12,1271.39,1271.11447876047
169,1394,1,1273.48,1271.13926681143
170,1394,2,1273.09,1271.15893230494
171,1394,3,1271.26,1271.17226043205
172,1394,4,1271.08,1271.17803638381
173,1394,5,1268.08,1271.17504535127
174,1394,6,1267.81,1271.16207252549
175,1394,7,1267.94,1271.13790309752
176,1394,8,1268.75,1271.1013222584
177,1394,9,1270.93,1271.0511151992
178,1394,10,1270.99,1270.98606711096
179,1394,11,1274.51,1270.90496318473
180,1394,12,1274.63,1270.80658861157
181,1395,1,1273.55,1270.68972858253
182,1395,2,1272.96,1270.55316828866
183,1395,3,1272.76,1270.39569292101
184,1395,4,1272.06,1270.21608767064
185,1395,5,1270.84,1270.0131377286
186,1395,6,1269.36,1269.78562828593
187,1395,7,1269.14,1269.53234453369
188,1395,8,1268.94,1269.25207166294
189,1395,9,1268.76,1268.94359486472
190,1395,10,1268.89,1268.60569933009
191,1395,11,1270.74,1268.23717025009
192,1395,12,1272.5,1267.83679281579
