"V1","V2","V3","V4","V5"
155,1392,11,1286.08,1286.14128225919
156,1392,12,1286.46,1286.13799352083
157,1393,1,1286.63,1286.13410441795
158,1393,2,1286.5,1286.12957916592
159,1393,3,1285.84,1286.12438198011
160,1393,4,1285.96,1286.11847707589
161,1393,5,1285.93,1286.11182278041
162,1393,6,1285.55,1286.10435386797
163,1393,7,1285.57,1286.09599922464
164,1393,8,1286.04,1286.0866877365
165,1393,9,1286.3,1286.07634828963
166,1393,10,1286.27,1286.0649097701
167,1393,11,1286.29,1286.052301064
168,1393,12,1286.36,1286.03845105739
169,1394,1,1286.47,1286.02328863636
170,1394,2,1287.02,1286.00674268698
171,1394,3,1286.07,1285.98874209534
172,1394,4,1285.97,1285.96921574749
173,1394,5,1285.63,1285.94809252954
174,1394,6,1285.53,1285.92530132754
175,1394,7,1285.1,1285.90077102758
176,1394,8,1285.12,1285.87443051574
177,1394,9,1286.29,1285.84620867809
178,1394,10,1286.33,1285.81603440071
179,1394,11,1286.46,1285.78383656967
180,1394,12,1286.51,1285.74954407106
181,1395,1,1286.31,1285.71308579095
182,1395,2,1285.22,1285.67439061542
183,1395,3,1285.17,1285.63338743054
184,1395,4,1285.81,1285.5900051224
185,1395,5,1285.09,1285.54417257706
186,1395,6,1285.02,1285.49581868061
187,1395,7,1284.94,1285.44487231913
188,1395,8,1285.02,1285.39126237868
189,1395,9,1285.05,1285.33491774535
190,1395,10,1285.12,1285.27576730522
191,1395,11,1285.57,1285.21373994436
192,1395,12,1285.94,1285.14876454884
