"V1","V2","V3","V4","V5"
98,1388,2,1316.42,1314.90196225679
99,1388,3,1315.62,1314.89220223819
100,1388,4,1315.27,1314.88293522807
101,1388,5,1315.28,1314.8741298378
102,1388,6,1315.26,1314.86575467873
103,1388,7,1314.55,1314.85777836222
104,1388,8,1314.27,1314.85016949962
105,1388,9,1313.97,1314.84289670228
106,1388,10,1313.85,1314.83592858158
107,1388,11,1313.8,1314.82923374886
108,1388,12,1313.77,1314.82278081547
109,1389,1,1314.75,1314.81653839279
110,1389,2,1315.53,1314.81047509215
111,1389,3,1315.59,1314.80455952493
112,1389,4,1315.17,1314.79876030247
113,1389,5,1314.95,1314.79304603613
114,1389,6,1314.87,1314.78738533727
115,1389,7,1314.51,1314.78174681725
116,1389,8,1314.37,1314.77609908742
117,1389,9,1314.3,1314.77041075914
118,1389,10,1314.22,1314.76465044376
119,1389,11,1314.17,1314.75878675264
120,1389,12,1314.23,1314.75278829715
121,1390,1,1314.4,1314.74662368862
122,1390,2,1315.4,1314.74026153843
123,1390,3,1315.72,1314.73367045793
124,1390,4,1315.63,1314.72681905847
125,1390,5,1315.27,1314.71967595141
126,1390,6,1315.02,1314.71220974811
127,1390,7,1314.75,1314.70438905993
128,1390,8,1314.52,1314.69618249821
129,1390,9,1314.4,1314.68756116978
130,1390,10,1314.27,1314.67850616329
131,1390,11,1314.22,1314.66900106282
132,1390,12,1314.23,1314.6590294525
133,1391,1,1314.65,1314.64857491641
134,1391,2,1315.24,1314.63762103867
135,1391,3,1315.74,1314.62615140338
136,1391,4,1315.7,1314.61414959464
137,1391,5,1315.44,1314.60159919656
138,1391,6,1315.05,1314.58848379323
139,1391,7,1314.76,1314.57478696877
140,1391,8,1314.42,1314.56049230728
141,1391,9,1314.07,1314.54558339285
142,1391,10,1314.21,1314.5300438096
143,1391,11,1314.23,1314.51385714162
144,1391,12,1313.71,1314.49700697302
145,1392,1,1313.92,1314.47947688791
146,1392,2,1314.67,1314.46125047038
147,1392,3,1314.44231130455,1314.44231130455
148,1392,4,1314.52,1314.42264297451
149,1392,5,1314.6,1314.40222906436
150,1392,6,1314.38,1314.38105315822
151,1392,7,1314.15,1314.35909884018
152,1392,8,1313.88,1314.33634969435
153,1392,9,1313.67,1314.31278930483
154,1392,10,1313.51,1314.28840125573
155,1392,11,1313.39,1314.26316913115
156,1392,12,1313.65,1314.23707651518
157,1393,1,1314.25,1314.21010699195
158,1393,2,1314.92,1314.18224414554
159,1393,3,1314.76,1314.15347156006
160,1393,4,1314.69,1314.12377281963
161,1393,5,1314.53,1314.09316753956
162,1393,6,1314.1,1314.06181946014
163,1393,7,1314.16,1314.02992835287
164,1393,8,1313.95,1313.99769398926
165,1393,9,1313.99,1313.96531614081
166,1393,10,1313.74,1313.93299457903
167,1393,11,1313.76,1313.90092907542
168,1393,12,1313.69,1313.86931940149
169,1394,1,1314.14,1313.83836532874
170,1394,2,1314.55,1313.80826662868
171,1394,3,1314.97,1313.77922307282
172,1394,4,1314.48,1313.75143443266
173,1394,5,1314.43,1313.72510047971
174,1394,6,1314.25,1313.70042098547
175,1394,7,1313.67759572144,1313.67759572144
176,1394,8,1313.65682445914,1313.65682445914
177,1394,9,1312.46,1313.63830697007
178,1394,10,1312.54,1313.62224302573
179,1394,11,1313.65,1313.60883239764
180,1394,12,1313.75,1313.59827485729
181,1395,1,1313.82,1313.59077017619
182,1395,2,1313.86,1313.58651812584
183,1395,3,1313.87,1313.58571847776
184,1395,4,1313.77,1313.58857100345
185,1395,5,1313.34,1313.59527547441
186,1395,6,1312.67,1313.60603166215
187,1395,7,1312.62,1313.62103933817
188,1395,8,1312.72,1313.64049827399
189,1395,9,1313.42,1313.6646082411
190,1395,10,1314.07,1313.69356901101
191,1395,11,1314.25,1313.72758035523
192,1395,12,1314.36,1313.76684204526
