"V1","V2","V3","V4","V5"
83,1386,11,1289.81,1289.96585990478
84,1386,12,1289.81,1289.9664552882
85,1387,1,1290.24,1289.96767086143
86,1387,2,1290.64,1289.96950614442
87,1387,3,1290.04,1289.97196065715
88,1387,4,1289.97503391956,1289.97503391956
89,1387,5,1289.54,1289.97872545161
90,1387,6,1289.48,1289.98303477327
91,1387,7,1289.78,1289.98796140449
92,1387,8,1289.72,1289.99350486523
93,1387,9,1289.66,1289.99966467546
94,1387,10,1289.96,1290.00644035512
95,1387,11,1289.99,1290.01383142417
96,1387,12,1290.39,1290.02183740258
97,1388,1,1290.51,1290.03044800952
98,1388,2,1290.86,1290.03961376097
99,1388,3,1289.94,1290.04927537215
100,1388,4,1289.92,1290.05937355826
101,1388,5,1289.74,1290.0698490345
102,1388,6,1289.72,1290.08064251608
103,1388,7,1289.71,1290.09169471821
104,1388,8,1290.04,1290.10294635608
105,1388,9,1289.94,1290.11433814491
106,1388,10,1289.92,1290.1258107999
107,1388,11,1289.97,1290.13730503625
108,1388,12,1290.16,1290.14876156917
109,1389,1,1290.6,1290.16012111387
110,1389,2,1290.73,1290.17132438555
111,1389,3,1290.54,1290.18231209941
112,1389,4,1290.36,1290.19302497066
113,1389,5,1290.04,1290.2034037145
114,1389,6,1289.81,1290.21338904615
115,1389,7,1289.91,1290.2229216808
116,1389,8,1289.84,1290.23194233366
117,1389,9,1289.9,1290.24039171993
118,1389,10,1290.06,1290.24821055482
119,1389,11,1290.19,1290.25533955354
120,1389,12,1290.26,1290.26171943129
121,1390,1,1290.56,1290.26729090327
122,1390,2,1290.92,1290.27199468469
123,1390,3,1290.86,1290.27577149076
124,1390,4,1290.36,1290.27856203668
125,1390,5,1290.08,1290.28030703765
126,1390,6,1289.89,1290.28094720888
127,1390,7,1289.76,1290.28042326557
128,1390,8,1289.83,1290.27867592294
129,1390,9,1289.91,1290.27566988426
130,1390,10,1289.89,1290.27146580512
131,1390,11,1289.9,1290.26614832919
132,1390,12,1289.99,1290.25980210014
133,1391,1,1290.72,1290.25251176164
134,1391,2,1290.91,1290.24436195736
135,1391,3,1290.81,1290.23543733096
136,1391,4,1290.46,1290.22582252612
137,1391,5,1290.24,1290.2156021865
138,1391,6,1290.47,1290.20486095577
139,1391,7,1289.96,1290.19368347759
140,1391,8,1290.3,1290.18215439565
141,1391,9,1290.21,1290.1703583536
142,1391,10,1290.36,1290.15837999511
143,1391,11,1290.49,1290.14630396385
144,1391,12,1290.52,1290.1342149035
145,1392,1,1290.5,1290.12219745772
146,1392,2,1290.4,1290.11033627017
147,1392,3,1290.13,1290.09871598452
148,1392,4,1289.97,1290.08742124446
149,1392,5,1290.64,1290.07653669363
150,1392,6,1289.53,1290.06614697572
151,1392,7,1289.51,1290.05633673438
152,1392,8,1289.52,1290.04719061329
153,1392,9,1289.88,1290.03879325612
154,1392,10,1289.83,1290.03122930653
155,1392,11,1289.88,1290.0245834082
156,1392,12,1290.04,1290.01894020478
157,1393,1,1290.51,1290.01438433996
158,1393,2,1290.47,1290.01100045739
159,1393,3,1290.14,1290.00887320075
160,1393,4,1289.73,1290.00808721371
161,1393,5,1289.63,1290.00868753275
162,1393,6,1289.4,1290.01056076572
163,1393,7,1289.45,1290.01355391325
164,1393,8,1289.82,1290.017513976
165,1393,9,1290.04,1290.02228795462
166,1393,10,1290.01,1290.02772284977
167,1393,11,1290.02,1290.0336656621
168,1393,12,1290.03,1290.03996339226
169,1394,1,1290.66,1290.0464630409
170,1394,2,1290.73,1290.05301160868
171,1394,3,1290.17,1290.05945609624
172,1394,4,1290.04,1290.06564350424
173,1394,5,1289.74,1290.07142083334
174,1394,6,1289.51,1290.07663508418
175,1394,7,1290.53,1290.08113325742
176,1394,8,1290.82,1290.08476235371
177,1394,9,1290.01,1290.0873693737
178,1394,10,1290.04,1290.08880131805
179,1394,11,1290.04,1290.0889051874
180,1394,12,1290.1,1290.08752798242
181,1395,1,1290.48,1290.08451670375
182,1395,2,1290.2,1290.07971835204
183,1395,3,1290.05,1290.07297992795
184,1395,4,1290.03,1290.06414843212
185,1395,5,1289.96,1290.05307086523
186,1395,6,1289.61,1290.0395942279
187,1395,7,1289.54,1290.02356552081
188,1395,8,1289.71,1290.00483174459
189,1395,9,1289.86,1289.9832398999
190,1395,10,1289.98,1289.95863698741
191,1395,11,1290.19,1289.93087000774
192,1395,12,1290.43,1289.89978596157
