"V1","V2","V3","V4","V5"
66,1385,6,1305.3,1305.59159345638
67,1385,7,1305.2,1305.58235324937
68,1385,8,1305.57298802034,1305.57298802034
69,1385,9,1305.62,1305.56352525073
70,1385,10,1305.17,1305.55399242201
71,1385,11,1306.42,1305.54441701564
72,1385,12,1305.34,1305.53482651307
73,1386,1,1305.66,1305.52524839576
74,1386,2,1306.12,1305.51571014518
75,1386,3,1305.97,1305.50623924277
76,1386,4,1305.6,1305.49686317
77,1386,5,1305.5,1305.48760940833
78,1386,6,1305.32,1305.47850543921
79,1386,7,1305.66,1305.4695787441
80,1386,8,1305.47,1305.46085680446
81,1386,9,1305.52,1305.45236710175
82,1386,10,1305.14,1305.44413711743
83,1386,11,1305.32,1305.43619433295
84,1386,12,1305.44,1305.42856622978
85,1387,1,1305.22,1305.42128028936
86,1387,2,1305.57,1305.41436399316
87,1387,3,1305.52,1305.40784482265
88,1387,4,1305.17,1305.40175025926
89,1387,5,1305.17,1305.39610778447
90,1387,6,1305.27,1305.39094487974
91,1387,7,1305.25,1305.38628902651
92,1387,8,1305.58,1305.38216770625
93,1387,9,1305.32,1305.37860840042
94,1387,10,1305.22,1305.37563859047
95,1387,11,1305.14,1305.37328575787
96,1387,12,1305.05,1305.37157738406
97,1388,1,1305.57,1305.37053117371
98,1388,2,1306,1305.37012572418
99,1388,3,1305.88,1305.37032985606
100,1388,4,1305.72,1305.37111238991
101,1388,5,1305.35,1305.37244214631
102,1388,6,1305.22,1305.37428794582
103,1388,7,1305.17,1305.37661860903
104,1388,8,1305.54,1305.3794029565
105,1388,9,1305.32,1305.38260980881
106,1388,10,1305.36,1305.38620798652
107,1388,11,1305.17,1305.39016631022
108,1388,12,1304.87,1305.39445360046
109,1389,1,1305.72,1305.39903867782
110,1389,2,1306.07,1305.40389036288
111,1389,3,1305.74,1305.40897747621
112,1389,4,1305.39,1305.41426883837
113,1389,5,1305.2,1305.41973326995
114,1389,6,1304.98,1305.42533959151
115,1389,7,1305.09,1305.43105662362
116,1389,8,1304.97,1305.43685318685
117,1389,9,1305.39,1305.44269810179
118,1389,10,1305.44,1305.44856018899
119,1389,11,1305.29,1305.45440826904
120,1389,12,1305.44,1305.4602111625
121,1390,1,1305.33,1305.46593768995
122,1390,2,1306.07,1305.47155667195
123,1390,3,1306.1,1305.47703692909
124,1390,4,1305.6,1305.48234728192
125,1390,5,1305.23,1305.48745655103
126,1390,6,1305.12,1305.49233355699
127,1390,7,1305.12,1305.49694712036
128,1390,8,1305.3,1305.50126606172
129,1390,9,1305.4,1305.50526416432
130,1390,10,1305.44,1305.50893506214
131,1390,11,1305.51,1305.51227735183
132,1390,12,1305.52,1305.51528963005
133,1391,1,1305.67,1305.51797049345
134,1391,2,1305.97,1305.52031853869
135,1391,3,1306.1,1305.52233236243
136,1391,4,1305.74,1305.52401056131
137,1391,5,1305.49,1305.52535173201
138,1391,6,1305.25,1305.52635447116
139,1391,7,1305.19,1305.52701737543
140,1391,8,1305.07,1305.52733904146
141,1391,9,1305.24,1305.52731806593
142,1391,10,1305.46,1305.52695304548
143,1391,11,1305.87,1305.52624257677
144,1391,12,1305.39,1305.52518525645
145,1392,1,1305.27,1305.52377968119
146,1392,2,1305.94,1305.52202444762
147,1392,3,1305.99,1305.51991815242
148,1392,4,1305.95,1305.51745939223
149,1392,5,1305.43,1305.51464676372
150,1392,6,1305.37,1305.51147886353
151,1392,7,1305.36,1305.50795428833
152,1392,8,1305.75,1305.50407163476
153,1392,9,1305.59,1305.49982949949
154,1392,10,1305.31,1305.49522647916
155,1392,11,1305.3,1305.49026117044
156,1392,12,1305.44,1305.48493216998
157,1393,1,1305.67,1305.47923807444
158,1393,2,1305.81,1305.47317748047
159,1393,3,1305.79,1305.46674898472
160,1393,4,1305.69,1305.45995118386
161,1393,5,1305.47,1305.45275615154
162,1393,6,1305.35,1305.44502986949
163,1393,7,1305.61,1305.4366117964
164,1393,8,1305.04,1305.42734139102
165,1393,9,1305.41705811205,1305.41705811205
166,1393,10,1305.24,1305.40560141821
167,1393,11,1305.37,1305.39281076823
168,1393,12,1304.55,1305.37852562083
169,1394,1,1305.37,1305.36258543471
170,1394,2,1305.49,1305.34482966861
171,1394,3,1305.26,1305.32509778124
172,1394,4,1305.14,1305.30322923132
173,1394,5,1305.11,1305.27906347757
174,1394,6,1305.09,1305.25243997871
175,1394,7,1305.32,1305.22319819346
176,1394,8,1305.55,1305.19117758054
177,1394,9,1305.42,1305.15621759866
178,1394,10,1305.47,1305.11815770656
179,1394,11,1305.44,1305.07683736294
180,1394,12,1305.5,1305.03209602652
181,1395,1,1305.28,1304.98377315603
182,1395,2,1305.26,1304.93170821019
183,1395,3,1305.22,1304.87574064771
184,1395,4,1305.01,1304.81570992731
185,1395,5,1304.97,1304.75145550772
186,1395,6,1304.94,1304.68281684765
187,1395,7,1304.9,1304.60963340582
188,1395,8,1304.12,1304.53174464096
189,1395,9,1304.15,1304.44899001177
190,1395,10,1304.22,1304.36120897698
191,1395,11,1304.82,1304.26824099531
192,1395,12,1304.88,1304.16992552548
