"V1","V2","V3","V4","V5"
1,1380,1,1302.09,1301.60895979067
2,1380,2,1301.89,1301.64137332013
3,1380,3,1301.69,1301.67047647122
4,1380,4,1301.66,1301.69640888995
5,1380,5,1301.47,1301.71931022237
6,1380,6,1301.36,1301.7393201145
7,1380,7,1301.23,1301.75657821238
8,1380,8,1301.24,1301.77122416202
9,1380,9,1301.65,1301.78339760947
10,1380,10,1301.85,1301.79323820076
11,1380,11,1301.96,1301.80088558191
12,1380,12,1302.13,1301.80647939895
13,1381,1,1302.15,1301.81015929792
14,1381,2,1302.17,1301.81206492484
15,1381,3,1301.95,1301.81233592575
16,1381,4,1301.63,1301.81111194667
17,1381,5,1301.67,1301.80853263364
18,1381,6,1301.61,1301.80473763269
19,1381,7,1301.51,1301.79986658984
20,1381,8,1301.46,1301.79405915113
21,1381,9,1302.09,1301.78745496259
22,1381,10,1301.91,1301.78019367025
23,1381,11,1301.95,1301.77241492013
24,1381,12,1302.08,1301.76425835827
25,1382,1,1302.4,1301.7558636307
26,1382,2,1302.4,1301.74737038345
27,1382,3,1302.4,1301.73891826255
28,1382,4,1301.62,1301.73064691403
29,1382,5,1301.36,1301.72269598391
30,1382,6,1301.02,1301.71520511824
31,1382,7,1300.99,1301.70831396304
32,1382,8,1301,1301.70216216434
33,1382,9,1301.45,1301.69685951966
34,1382,10,1301.51,1301.69239643253
35,1382,11,1301.93,1301.68873345794
36,1382,12,1302.05,1301.6858311509
37,1383,1,1301.68365006643,1301.68365006643
38,1383,2,1302.1,1301.68215075954
39,1383,3,1302.12,1301.68129378522
40,1383,4,1301.88,1301.68103969848
41,1383,5,1301.78,1301.68134905434
42,1383,6,1301.37,1301.68218240781
43,1383,7,1301.2,1301.68350031389
44,1383,8,1301.2,1301.68526332758
45,1383,9,1301.4,1301.68743200391
46,1383,10,1301.79,1301.68996689787
47,1383,11,1302.15,1301.69282856447
48,1383,12,1302.08,1301.69597755872
49,1384,1,1301.69937443564,1301.69937443564
50,1384,2,1301.70297975022,1301.70297975022
51,1384,3,1301.70675405747,1301.70675405747
52,1384,4,1301.7,1301.71065791241
53,1384,5,1301.54,1301.71465187004
54,1384,6,1301.4,1301.71869648537
55,1384,7,1301.25,1301.72275231341
56,1384,8,1301.35,1301.72677990917
