"V1","V2","V3","V4","V5"
58,1384,10,1623.39,1623.26496891157
59,1384,11,1623.48,1623.26516940258
60,1384,12,1623.72,1623.26499530023
61,1385,1,1624.83,1623.26427010379
62,1385,2,1623.78,1623.2628173125
63,1385,3,1623.15,1623.26046042562
64,1385,4,1622.79,1623.25702294239
65,1385,5,1622.05,1623.25236464595
66,1385,6,1622.51,1623.24649045487
67,1385,7,1622.49,1623.23944157162
68,1385,8,1622.55,1623.23125919866
69,1385,9,1623.28,1623.22198453844
70,1385,10,1623.6,1623.21165879341
71,1385,11,1623.67,1623.20032316605
72,1385,12,1623.65,1623.1880188588
73,1386,1,1623.67,1623.17478707412
74,1386,2,1623.67,1623.16066901447
75,1386,3,1622.89,1623.14570588232
76,1386,4,1622.75,1623.12993888011
77,1386,5,1622.55,1623.1134092103
78,1386,6,1622.37,1623.09615807536
79,1386,7,1622.73,1623.07822667774
80,1386,8,1622.93,1623.0596562199
81,1386,9,1623.27,1623.04048790429
82,1386,10,1623.08,1623.02076293338
83,1386,11,1623.23,1623.00052250962
84,1386,12,1623.34,1622.97980783547
85,1387,1,1623.43,1622.95866011339
86,1387,2,1623.25,1622.93712054583
87,1387,3,1622.68,1622.91523033526
88,1387,4,1623.07,1622.89303068413
89,1387,5,1622.6,1622.8705627949
90,1387,6,1622.54,1622.84786787002
91,1387,7,1622.75,1622.82498711196
92,1387,8,1622.96,1622.80196172318
93,1387,9,1623.07,1622.77883290612
94,1387,10,1623.09,1622.75564186325
95,1387,11,1623.18,1622.73242979703
96,1387,12,1623.27,1622.70923790992
97,1388,1,1623.33,1622.68609595114
98,1388,2,1622.93,1622.66298785707
99,1388,3,1622.6,1622.63988611083
100,1388,4,1622.5,1622.61676319556
101,1388,5,1622.35,1622.5935915944
102,1388,6,1622.06,1622.57034379048
103,1388,7,1622.47,1622.54699226695
104,1388,8,1622.75,1622.52350950694
105,1388,9,1622.48,1622.49986799358
106,1388,10,1622.7,1622.47604021001
107,1388,11,1622.75,1622.45199863938
108,1388,12,1622.78,1622.4277157648
109,1389,1,1622.8,1622.40316406943
110,1389,2,1622.98,1622.3783160364
111,1389,3,1622.34,1622.35314414884
112,1389,4,1622.15,1622.32762088989
113,1389,5,1621.6,1622.30171874269
114,1389,6,1621.93,1622.27541019037
115,1389,7,1621.75,1622.24866771608
116,1389,8,1622,1622.22146380294
117,1389,9,1622.4,1622.1937709341
118,1389,10,1622.48,1622.16556159269
119,1389,11,1622.58,1622.13680826184
120,1389,12,1622.65,1622.1074834247
121,1390,1,1622.71,1622.0775595644
122,1390,2,1622.75,1622.04700916408
123,1390,3,1622.08,1622.01580470687
124,1390,4,1621.54,1621.98391867592
125,1390,5,1621.41,1621.95132355435
126,1390,6,1621.35,1621.9179918253
127,1390,7,1621.45,1621.88389597191
128,1390,8,1621.95,1621.84900847732
129,1390,9,1622.17,1621.8133279653
130,1390,10,1622.2,1621.77695762215
131,1390,11,1622.38,1621.7400267748
132,1390,12,1622.38,1621.70266475018
133,1391,1,1622.36,1621.66500087525
134,1391,2,1622,1621.62716447692
135,1391,3,1621.41,1621.58928488213
136,1391,4,1621.47,1621.55149141782
137,1391,5,1621.17,1621.51391341093
138,1391,6,1620.68,1621.47668018839
139,1391,7,1620.65,1621.43992107713
140,1391,8,1621.15,1621.40376540409
141,1391,9,1621.55,1621.3683424962
142,1391,10,1621.68,1621.3337816804
143,1391,11,1621.8,1621.30021228363
144,1391,12,1621.86,1621.26776363282
145,1392,1,1621.87,1621.2365650549
146,1392,2,1621.85,1621.20674587681
147,1392,3,1621.8,1621.17843542548
148,1392,4,1621.4,1621.15176302785
149,1392,5,1620.9,1621.12685801086
150,1392,6,1620.85,1621.10384970144
151,1392,7,1620.85,1621.08286742652
152,1392,8,1620.59,1621.06404051304
153,1392,9,1620.7,1621.04749828794
154,1392,10,1620.85,1621.03337007815
155,1392,11,1621.4,1621.0217852106
156,1392,12,1621.59,1621.01287301223
157,1393,1,1621.67,1621.00676280998
158,1393,2,1621.5,1621.00358393077
159,1393,3,1621.35,1621.00346570155
160,1393,4,1621.35,1621.00653744925
161,1393,5,1620.95,1621.0128344941
162,1393,6,1620.65,1621.02201612945
163,1393,7,1620.3,1621.03364764199
164,1393,8,1620.3,1621.04729431836
165,1393,9,1620.35,1621.06252144523
166,1393,10,1620.7,1621.07889430926
167,1393,11,1621.1,1621.09597819711
168,1393,12,1621.3,1621.11333839544
169,1394,1,1621.49,1621.1305401909
170,1394,2,1621.57,1621.14714887017
171,1394,3,1621.55,1621.1627297199
172,1394,4,1620.7,1621.17684802675
173,1394,5,1621.45,1621.18906907739
174,1394,6,1620.71,1621.19895815847
175,1394,7,1620.42,1621.20608055665
176,1394,8,1620.45,1621.2100015586
177,1394,9,1620.86,1621.21028645097
178,1394,10,1621.48,1621.20650052043
179,1394,11,1621.48,1621.19820905363
180,1394,12,1623.15,1621.18497733725
181,1395,1,1621.68,1621.16637065793
182,1395,2,1621.25,1621.14195430234
183,1395,3,1621.25,1621.11129355714
184,1395,4,1621.27,1621.07395370899
185,1395,5,1620.85,1621.02950004455
186,1395,6,1620.85,1620.97749785048
187,1395,7,1620.55,1620.91751241344
188,1395,8,1620.55,1620.8491090201
189,1395,9,1620.58,1620.77185295711
190,1395,10,1620.82,1620.68530951113
191,1395,11,1621.16,1620.58904396883
192,1395,12,1621.22,1620.48262161686
