"V1","V2","V3","V4","V5"
132,1390,12,1286.07,1285.53165671214
133,1391,1,1286.15,1285.5404594367
134,1391,2,1286.11,1285.54906916085
135,1391,3,1285.97,1285.55750752008
136,1391,4,1285.75,1285.56579614987
137,1391,5,1285.53,1285.57395668572
138,1391,6,1285.27,1285.5820107631
139,1391,7,1285.24,1285.58998001752
140,1391,8,1285.22,1285.59788608445
141,1391,9,1285.27,1285.60575059939
142,1391,10,1285.3,1285.61359519782
143,1391,11,1285.47,1285.62144151524
144,1391,12,1286.13,1285.62931118713
145,1392,1,1286.11,1285.63722584897
146,1392,2,1285.97,1285.64520713627
147,1392,3,1285.92,1285.6532766845
148,1392,4,1285.82,1285.66145612915
149,1392,5,1285.5,1285.66976710572
150,1392,6,1285.4,1285.67823124969
151,1392,7,1285.29,1285.68687019654
152,1392,8,1285.69570558178,1285.69570558178
153,1392,9,1285.70475904088,1285.70475904088
154,1392,10,1285.71405220934,1285.71405220934
155,1392,11,1285.31,1285.72360672263
156,1392,12,1285.62,1285.73344421626
157,1393,1,1285.92,1285.74358632571
158,1393,2,1285.96,1285.75405468647
159,1393,3,1285.9,1285.76487093402
160,1393,4,1285.72,1285.77605670386
161,1393,5,1285.62,1285.78761050623
162,1393,6,1285.51,1285.79943835047
163,1393,7,1285.69,1285.81142312067
164,1393,8,1285.72,1285.82344770091
165,1393,9,1285.52,1285.83539497528
166,1393,10,1285.73,1285.84714782788
167,1393,11,1285.72,1285.8585891428
168,1393,12,1285.76,1285.86960180413
169,1394,1,1285.95,1285.88006869596
170,1394,2,1286.42,1285.88987270238
171,1394,3,1286.32,1285.89889670748
172,1394,4,1286.22,1285.90702359535
173,1394,5,1285.78,1285.91413625009
174,1394,6,1285.6,1285.92011755578
175,1394,7,1285.67,1285.92485039651
176,1394,8,1285.71,1285.92821765638
177,1394,9,1285.75,1285.93010221948
178,1394,10,1285.9303869699,1285.9303869699
179,1394,11,1285.92895479172,1285.92895479172
180,1394,12,1286.15,1285.92568856904
181,1395,1,1286.43,1285.92047118596
182,1395,2,1286.27,1285.91318552655
183,1395,3,1286.05,1285.90371447492
184,1395,4,1285.81,1285.89194091515
185,1395,5,1285.77,1285.87774773133
186,1395,6,1285.69,1285.86101780756
187,1395,7,1285.67,1285.84163402792
188,1395,8,1285.59,1285.81947927651
189,1395,9,1285.73,1285.79443643741
190,1395,10,1285.77,1285.76638839473
191,1395,11,1285.99,1285.73521803254
192,1395,12,1286.26,1285.70080823495
