"V1","V2","V3","V4","V5"
1,1380,1,1405.53462635818,1405.53462635818
2,1380,2,1405.63744299542,1405.63744299542
3,1380,3,1405.73405455056,1405.73405455056
4,1380,4,1405.8246850128,1405.8246850128
5,1380,5,1405.90955837134,1405.90955837134
6,1380,6,1405.73,1405.98889861539
7,1380,7,1405.43,1406.06292973415
8,1380,8,1405.36,1406.13187571684
9,1380,9,1405.29,1406.19596055265
10,1380,10,1405.25,1406.25540823079
11,1380,11,1406.06,1406.31044274047
12,1380,12,1406.51,1406.36128807088
13,1381,1,1406.64,1406.40816821124
14,1381,2,1407.54,1406.45130715074
15,1381,3,1406.97,1406.49092887861
16,1381,4,1406.74,1406.52725738403
17,1381,5,1406.59,1406.56051665621
18,1381,6,1406.35,1406.59093068437
19,1381,7,1406.16,1406.6187234577
20,1381,8,1405.93,1406.6441189654
21,1381,9,1405.89,1406.66734119669
22,1381,10,1405.72,1406.68861414078
23,1381,11,1405.77,1406.70816178685
24,1381,12,1406.29,1406.72620812412
25,1382,1,1406.8,1406.7429771418
26,1382,2,1407.28,1406.75869282909
27,1382,3,1407.29,1406.77357917518
28,1382,4,1407.21,1406.7878601693
29,1382,5,1406.76,1406.80175980064
30,1382,6,1406.6,1406.81550205841
31,1382,7,1406.47,1406.82931093182
32,1382,8,1406.34,1406.84341041006
33,1382,9,1406.42,1406.85797212373
34,1382,10,1406.48,1406.87295826897
35,1382,11,1406.54,1406.88827868329
36,1382,12,1406.74,1406.90384320423
37,1383,1,1407.19,1406.9195616693
38,1383,2,1407.39,1406.93534391603
39,1383,3,1407.24,1406.95109978194
40,1383,4,1407.11,1406.96673910455
41,1383,5,1407.03,1406.98217172139
42,1383,6,1406.99,1406.99730746998
43,1383,7,1406.89,1407.01205618783
44,1383,8,1406.81,1407.02632771248
45,1383,9,1406.89,1407.04003188145
46,1383,10,1406.99,1407.05307853225
47,1383,11,1406.99,1407.06537750242
48,1383,12,1407.04,1407.07683862947
49,1384,1,1407.12,1407.08737175093
50,1384,2,1407.3,1407.09688670432
51,1384,3,1407.34,1407.10529332716
52,1384,4,1407.24,1407.11250145698
53,1384,5,1407.01,1407.1184209313
54,1384,6,1406.77,1407.12296158764
55,1384,7,1406.62,1407.12603326352
56,1384,8,1406.54,1407.12754579646
57,1384,9,1406.69,1407.127409024
58,1384,10,1407.21,1407.12553278365
59,1384,11,1407.31,1407.12182691293
60,1384,12,1407.19,1407.11620124938
61,1385,1,1407.39,1407.1085656305
62,1385,2,1407.54,1407.09882989382
63,1385,3,1407.34,1407.08690387688
64,1385,4,1407.24,1407.07269741718
65,1385,5,1407.01,1407.05616620027
66,1385,6,1406.65,1407.03744930377
67,1385,7,1406.77,1407.01673165332
68,1385,8,1406.89,1406.99419817456
69,1385,9,1407.1,1406.97003379313
70,1385,10,1406.82,1406.94442343466
71,1385,11,1407.11,1406.9175520248
72,1385,12,1407.34,1406.88960448919
73,1386,1,1407.37,1406.86076575345
74,1386,2,1407.44,1406.83122074325
75,1386,3,1407.38,1406.8011543842
76,1386,4,1407.27,1406.77075160196
77,1386,5,1407.15,1406.74019732215
78,1386,6,1406.84,1406.70967647043
79,1386,7,1406.79,1406.67937397242
80,1386,8,1406.74,1406.64947475377
81,1386,9,1407.19,1406.62016374012
82,1386,10,1406.89,1406.59162585711
83,1386,11,1407.13,1406.56404603037
84,1386,12,1407.21,1406.53760918554
85,1387,1,1407.14,1406.51250024826
86,1387,2,1406.84,1406.48890414418
87,1387,3,1406.44,1406.46700579893
88,1387,4,1406.44699013815,1406.44699013815
89,1387,5,1405.53,1406.42904208748
90,1387,6,1405.4,1406.41334657255
91,1387,7,1405.24,1406.40008851902
92,1387,8,1405.31,1406.38945285251
93,1387,9,1405.39,1406.38162449867
94,1387,10,1406.36,1406.37678838313
95,1387,11,1406.31,1406.37512943153
96,1387,12,1406.24,1406.37683256952
97,1388,1,1406.56,1406.38201290249
98,1388,2,1406.37,1406.39050625491
99,1388,3,1406.66,1406.40207863099
100,1388,4,1406.61,1406.41649603496
101,1388,5,1406.55,1406.43352447103
102,1388,6,1406.54,1406.45292994344
103,1388,7,1406.59,1406.4744784564
104,1388,8,1406.39,1406.49793601412
105,1388,9,1406.5,1406.52306862085
106,1388,10,1406.54,1406.54964228078
107,1388,11,1406.59,1406.57742299816
108,1388,12,1406.67,1406.60617677719
109,1389,1,1406.69,1406.63566962211
110,1389,2,1406.84,1406.66566753712
111,1389,3,1406.77,1406.69593652646
112,1389,4,1406.59,1406.72624259434
113,1389,5,1406.77,1406.75635174498
114,1389,6,1406.69,1406.78602998262
115,1389,7,1406.67,1406.81504331146
116,1389,8,1406.59,1406.84315773573
117,1389,9,1406.39,1406.87013925966
118,1389,10,1406.96,1406.89575388746
119,1389,11,1406.84,1406.91976762335
120,1389,12,1406.89,1406.94194647156
121,1390,1,1407.21,1406.96205643631
122,1390,2,1407.29,1406.97986352181
123,1390,3,1407.17,1406.9951337323
124,1390,4,1407.33,1407.00763307199
125,1390,5,1406.81,1407.0171275451
126,1390,6,1406.66,1407.02338315586
127,1390,7,1406.7,1407.02616590848
128,1390,8,1406.79,1407.0252418072
129,1390,9,1406.85,1407.02046253737
130,1390,10,1406.89,1407.012022509
131,1390,11,1406.91,1407.00020181323
132,1390,12,1407.01,1406.9852805412
133,1391,1,1407.1,1406.96753878406
134,1391,2,1407.57,1406.94725663296
135,1391,3,1407.54,1406.92471417903
136,1391,4,1407.05,1406.90019151342
137,1391,5,1406.84,1406.87396872728
138,1391,6,1406.71,1406.84632591174
139,1391,7,1406.61,1406.81754315797
140,1391,8,1406.63,1406.78790055709
141,1391,9,1406.59,1406.75767820026
142,1391,10,1406.57,1406.72715617862
143,1391,11,1406.69,1406.69661458331
144,1391,12,1406.82,1406.66633350548
145,1392,1,1407.07,1406.63659303627
146,1392,2,1406.89,1406.60767326683
147,1392,3,1406.64,1406.57985428831
148,1392,4,1406.5,1406.55341619183
149,1392,5,1406.44,1406.52863906856
150,1392,6,1406.26,1406.50580300964
151,1392,7,1406.25,1406.48518810621
152,1392,8,1406.27,1406.46707444941
153,1392,9,1406.45174213039,1406.45174213039
154,1392,10,1406.44,1406.43947124029
155,1392,11,1406.64,1406.43054187026
156,1392,12,1406.74,1406.42523411145
157,1393,1,1407.04,1406.42382805499
158,1393,2,1407.09,1406.42660379204
159,1393,3,1406.57,1406.43384141373
160,1393,4,1406.48,1406.44582101121
161,1393,5,1406.34,1406.46266686431
162,1393,6,1406.24,1406.48388000753
163,1393,7,1406.24,1406.50880566406
164,1393,8,1406.34,1406.5367890571
165,1393,9,1406.43,1406.56717540982
166,1393,10,1406.4,1406.59930994543
167,1393,11,1406.44,1406.63253788711
168,1393,12,1406.55,1406.66620445804
169,1394,1,1406.94,1406.69965488142
170,1394,2,1406.98,1406.73223438044
171,1394,3,1406.96,1406.76328817828
172,1394,4,1406.86,1406.79216149814
173,1394,5,1406.6,1406.8181995632
174,1394,6,1406.47,1406.84074759665
175,1394,7,1406.64,1406.85915082168
176,1394,8,1406.69,1406.87275446148
177,1394,9,1406.4,1406.88090373923
178,1394,10,1406.42,1406.88294387814
179,1394,11,1406.74,1406.87822010138
180,1394,12,1406.84,1406.86607763214
181,1395,1,1407.36,1406.84586169362
182,1395,2,1407.07,1406.816917509
183,1395,3,1406.94,1406.77859030147
184,1395,4,1406.79,1406.73022529422
185,1395,5,1406.68,1406.67116771044
186,1395,6,1406.48,1406.60076277332
187,1395,7,1406.45,1406.51835570605
188,1395,8,1406.64,1406.42329173181
189,1395,9,1406.69,1406.31491607379
190,1395,10,1406.77,1406.19257395519
191,1395,11,1406.84,1406.05561059919
192,1395,12,1407.18,1405.90337122898
