"V1","V2","V3","V4","V5"
178,1394,10,1617.99882234359,1617.99882234359
179,1394,11,1617.98337794517,1617.98337794517
180,1394,12,1617.95667596749,1617.95667596749
181,1395,1,1617.91785299806,1617.91785299806
182,1395,2,1617.86604562442,1617.86604562442
183,1395,3,1617.80039043407,1617.80039043407
184,1395,4,1618.93,1617.72002401455
185,1395,5,1617.9,1617.62408295338
186,1395,6,1617.9,1617.51170383808
187,1395,7,1617.68,1617.38202325617
188,1395,8,1617.65,1617.23417779517
189,1395,9,1617.6,1617.06730404261
190,1395,10,1617.47,1616.88053858601
191,1395,11,1617.3,1616.67301801289
192,1395,12,1617.58,1616.44387891077
