"V1","V2","V3","V4","V5"
1,1380,1,1293.64,1292.24310688809
2,1380,2,1293.37,1292.47054628143
3,1380,3,1292.68115303276,1292.68115303276
4,1380,4,1292.87553862279,1292.87553862279
5,1380,5,1293.05431453221,1293.05431453221
6,1380,6,1293.21809224173,1293.21809224173
7,1380,7,1291.66,1293.36748323203
8,1380,8,1291.68,1293.50309898383
9,1380,9,1292.32,1293.62555097782
10,1380,10,1292.78,1293.73545069471
11,1380,11,1292.99,1293.83340961518
12,1380,12,1293.16,1293.92003921994
13,1381,1,1293.97,1293.9959509897
14,1381,2,1295.07,1294.06175640514
15,1381,3,1294.68,1294.11806694697
16,1381,4,1294.03,1294.16549409589
17,1381,5,1293.9,1294.2046493326
18,1381,6,1293.89,1294.2361441378
19,1381,7,1293.83,1294.26058999218
20,1381,8,1293.27,1294.27859837645
21,1381,9,1293.41,1294.2907807713
22,1381,10,1293.64,1294.29774865744
23,1381,11,1293.84,1294.30011351556
24,1381,12,1294.17,1294.29848682637
25,1382,1,1294.87,1294.29348007056
26,1382,2,1295.46,1294.28570472884
27,1382,3,1295.54,1294.2757722819
28,1382,4,1294.86,1294.26429421044
29,1382,5,1294.4,1294.25188199516
30,1382,6,1294.24,1294.23914711676
31,1382,7,1294.24,1294.22670105595
32,1382,8,1293.64,1294.21515529341
33,1382,9,1293.87,1294.2049995071
34,1382,10,1294.07,1294.19623616395
35,1382,11,1294.29,1294.18874592815
36,1382,12,1294.4,1294.18240946387
37,1383,1,1294.57,1294.17710743529
38,1383,2,1295.53,1294.1727205066
39,1383,3,1295.42,1294.16912934199
40,1383,4,1294.05,1294.16621460562
41,1383,5,1293.67,1294.16385696168
42,1383,6,1293.67,1294.16193707435
43,1383,7,1293.67,1294.16033560782
44,1383,8,1293.29,1294.15893322627
45,1383,9,1293.53,1294.15761059387
46,1383,10,1293.71,1294.15624837482
47,1383,11,1293.77,1294.15472723328
48,1383,12,1294.06,1294.15292783344
49,1384,1,1294.67,1294.15073083949
50,1384,2,1295.07,1294.14801691561
51,1384,3,1294.89,1294.14466672597
52,1384,4,1294.44,1294.14056093476
53,1384,5,1293.87,1294.13558020615
54,1384,6,1293.72,1294.12960520434
55,1384,7,1293.57,1294.1225165935
56,1384,8,1293.95,1294.11419503782
57,1384,9,1294.10452120147,1294.10452120147
58,1384,10,1293.66,1294.09337574864
59,1384,11,1293.61,1294.08063934351
60,1384,12,1294,1294.06619265025
61,1385,1,1294.47,1294.04991633306
62,1385,2,1294.65,1294.03169105611
63,1385,3,1294.17,1294.01139748358
64,1385,4,1294.03,1293.98891627966
65,1385,5,1293.64,1293.96418473382
66,1385,6,1293.6,1293.93736663663
67,1385,7,1293.57,1293.90868240399
68,1385,8,1293.65,1293.87835245178
69,1385,9,1293.67,1293.84659719587
70,1385,10,1293.52,1293.81363705213
71,1385,11,1293.95,1293.77969243646
72,1385,12,1293.65,1293.74498376473
73,1386,1,1294.27,1293.70973145281
74,1386,2,1295.21,1293.67415591658
75,1386,3,1295.06,1293.63847757193
76,1386,4,1294.41,1293.60291683473
77,1386,5,1294.05,1293.56769412087
78,1386,6,1293.87,1293.53302984621
79,1386,7,1293.87,1293.49914442664
80,1386,8,1293.47,1293.46625827804
81,1386,9,1293.67,1293.43459181629
82,1386,10,1293.47,1293.40436545725
83,1386,11,1294,1293.37579961683
84,1386,12,1294.07,1293.34911471088
85,1387,1,1294.4,1293.32453115529
86,1387,2,1293.33,1293.30226936594
87,1387,3,1292.42,1293.28254975871
88,1387,4,1291.59,1293.26559274948
89,1387,5,1292.61,1293.25161875412
90,1387,6,1292.74,1293.24084818851
91,1387,7,1294.22,1293.23350146854
92,1387,8,1292.97,1293.22979901008
93,1387,9,1293.49,1293.229961229
94,1387,10,1293.49,1293.2342085412
95,1387,11,1293.47,1293.24276136254
96,1387,12,1293.72,1293.25584010891
97,1388,1,1293.84,1293.27355091038
98,1388,2,1293.42,1293.29554275386
99,1388,3,1293.05,1293.32135034045
100,1388,4,1292.87,1293.35050837124
101,1388,5,1292.83,1293.38255154735
102,1388,6,1292.99,1293.41701456986
103,1388,7,1293.06,1293.45343213989
104,1388,8,1293.07,1293.49133895854
105,1388,9,1293.05,1293.5302697269
106,1388,10,1293.02,1293.56975914608
107,1388,11,1293.07,1293.60934191718
108,1388,12,1293.12,1293.6485527413
109,1389,1,1293.72,1293.68692631955
110,1389,2,1294.24,1293.72399735302
111,1389,3,1294.27,1293.75930054281
112,1389,4,1293.5,1293.79237059004
113,1389,5,1293.47,1293.82274219579
114,1389,6,1293.44,1293.84995006117
115,1389,7,1293.45,1293.87352888729
116,1389,8,1292.95,1293.89301337524
117,1389,9,1292.92,1293.90793822612
118,1389,10,1293.27,1293.91783814104
119,1389,11,1293.32,1293.9222478211
120,1389,12,1293.62,1293.92070196741
121,1390,1,1294.34,1293.91273528105
122,1390,2,1295.24,1293.89788246313
123,1390,3,1294.62,1293.87567821477
124,1390,4,1294.65,1293.84565723705
125,1390,5,1294.4,1293.80735423107
126,1390,6,1294.37,1293.76030389795
127,1390,7,1294.33,1293.70404093878
128,1390,8,1294.2,1293.63810005466
129,1390,9,1294.21,1293.56223515024
130,1390,10,1294.25,1293.47707694435
131,1390,11,1294.12,1293.38347535935
132,1390,12,1294.2,1293.28228031762
133,1391,1,1294.29,1293.17434174152
134,1391,2,1295.34,1293.06050955344
135,1391,3,1294.93,1292.94163367573
136,1391,4,1292.95,1292.81856403078
137,1391,5,1292.14,1292.69215054095
138,1391,6,1291.85,1292.5632431286
139,1391,7,1291.82,1292.43269171613
140,1391,8,1291.87,1292.30134622588
141,1391,9,1292.4,1292.17005658024
142,1391,10,1292.59,1292.03967270157
143,1391,11,1292.87,1291.91104451225
144,1391,12,1292.95,1291.78502193465
145,1392,1,1291.66245489113,1291.66245489113
146,1392,2,1291.26,1291.54419330407
147,1392,3,1291.28,1291.43108709584
148,1392,4,1291.24,1291.32398618881
149,1392,5,1290.54,1291.22374050535
150,1392,6,1290.62,1291.13119996783
151,1392,7,1290.97,1291.04721449863
152,1392,8,1290.99,1290.9726340201
153,1392,9,1291.67,1290.90830845464
154,1392,10,1291.92,1290.85508772459
155,1392,11,1292.01,1290.81382175234
156,1392,12,1292.75,1290.78536046026
157,1393,1,1292.79,1290.77055377071
158,1393,2,1291.85,1290.77025160607
159,1393,3,1291.25,1290.78530388871
160,1393,4,1289.68,1290.816560541
161,1393,5,1289.68,1290.8643203248
162,1393,6,1289.45,1290.92667735994
163,1393,7,1289.52,1291.00117460573
164,1393,8,1291.05,1291.08535502149
165,1393,9,1291.5,1291.17676156654
166,1393,10,1291.49,1291.27293720019
167,1393,11,1291.45,1291.37142488175
168,1393,12,1291.53,1291.46976757055
169,1394,1,1292.7,1291.56550822591
170,1394,2,1292.84,1291.65618980713
171,1394,3,1290.85,1291.73935527353
172,1394,4,1290.72,1291.81254758444
173,1394,5,1290.6,1291.87330969916
174,1394,6,1290.51,1291.91918457702
