"V1","V2","V3","V4","V5"
74,1386,2,1315.31,1313.70887126683
75,1386,3,1314.63,1313.68678484883
76,1386,4,1313.84,1313.6644784168
77,1386,5,1313.69,1313.6420046739
78,1386,6,1313.21,1313.6194163233
79,1386,7,1313.29,1313.59676606814
80,1386,8,1313.26,1313.57410661159
81,1386,9,1313.63,1313.55149065682
82,1386,10,1313.31,1313.52897090698
83,1386,11,1313.26,1313.50660006523
84,1386,12,1313.41,1313.48443083474
85,1387,1,1314.46,1313.46251591865
86,1387,2,1314.42,1313.44090802015
87,1387,3,1313.51,1313.41965984237
88,1387,4,1313.22,1313.39882408849
89,1387,5,1312.64,1313.37845346167
90,1387,6,1312.91,1313.35860066506
91,1387,7,1312.93,1313.33931840183
92,1387,8,1312.86,1313.32065937514
93,1387,9,1312.9,1313.30267628814
94,1387,10,1312.9,1313.28542184401
95,1387,11,1313.68,1313.26894874589
96,1387,12,1313.48,1313.25330969695
97,1388,1,1314.14,1313.23854317666
98,1388,2,1314.63,1313.22463076974
99,1388,3,1313.99,1313.21153983722
100,1388,4,1313.43,1313.19923774015
101,1388,5,1313.02,1313.18769183954
102,1388,6,1312.71,1313.17686949643
103,1388,7,1312.48,1313.16673807186
104,1388,8,1312.61,1313.15726492685
105,1388,9,1312.32,1313.14841742244
106,1388,10,1312.44,1313.14016291966
107,1388,11,1312.5,1313.13246877955
108,1388,12,1312.69,1313.12530236313
109,1389,1,1313.96,1313.11863103144
110,1389,2,1314.66,1313.11242214551
111,1389,3,1313.89,1313.10664306637
112,1389,4,1313.08,1313.10126115506
113,1389,5,1312.76,1313.0962437726
114,1389,6,1312.73,1313.09155828004
115,1389,7,1312.38,1313.0871720384
116,1389,8,1312.46,1313.08305240872
117,1389,9,1312.29,1313.07916675202
118,1389,10,1312.56,1313.07548242934
119,1389,11,1312.64,1313.07196680171
120,1389,12,1313.03,1313.06858723017
121,1390,1,1313.56,1313.06531107575
122,1390,2,1314.29,1313.06210569948
123,1390,3,1314.23,1313.05893846238
124,1390,4,1313.36,1313.05577672551
125,1390,5,1312.76,1313.05258784988
126,1390,6,1312.56,1313.04933919653
127,1390,7,1312.51,1313.04599812649
128,1390,8,1312.61,1313.04253200079
129,1390,9,1312.4,1313.03891699188
130,1390,10,1312.76,1313.03516451783
131,1390,11,1312.86,1313.03129480812
132,1390,12,1313.02,1313.02732809223
133,1391,1,1314.29,1313.02328459964
134,1391,2,1314.66,1313.01918455983
135,1391,3,1314.38,1313.01504820229
136,1391,4,1313.3,1313.01089575649
137,1391,5,1312.91,1313.00674745193
138,1391,6,1312.71,1313.00262351807
139,1391,7,1312.36,1312.99854418441
140,1391,8,1312.02,1312.99452968041
141,1391,9,1312.11,1312.99060023557
142,1391,10,1312.56,1312.98677607937
143,1391,11,1313.01,1312.98307744128
144,1391,12,1313.08,1312.97952455079
145,1392,1,1313.82,1312.97613763737
146,1392,2,1314.11,1312.97293693052
147,1392,3,1312.96994265972,1312.96994265972
148,1392,4,1314.04,1312.96717505443
149,1392,5,1312.67,1312.96465434415
150,1392,6,1312.48,1312.96240075836
151,1392,7,1312.33,1312.96043452653
152,1392,8,1312.32,1312.95877587815
153,1392,9,1312.32,1312.95744504271
154,1392,10,1312.38,1312.95646224968
155,1392,11,1312.54,1312.95584772854
156,1392,12,1312.91,1312.95562170877
157,1393,1,1313.81,1312.95580441986
158,1393,2,1314.01,1312.95641609129
159,1393,3,1313.2,1312.95747695254
160,1393,4,1312.84,1312.95900723309
161,1393,5,1312.61,1312.96101065803
162,1393,6,1312.31,1312.96342493486
163,1393,7,1312.31,1312.96617126672
164,1393,8,1312.57,1312.9691708567
165,1393,9,1312.75,1312.97234490793
166,1393,10,1312.73,1312.97561462354
167,1393,11,1312.71,1312.97890120662
168,1393,12,1312.94,1312.9821258603
169,1394,1,1314.46,1312.98520978771
170,1394,2,1314.34,1312.98807419194
171,1394,3,1313.74,1312.99064027613
172,1394,4,1313.7,1312.99282924338
173,1394,5,1312.47,1312.99456229682
174,1394,6,1312.41,1312.99576063956
175,1394,7,1312.6,1312.99634547472
176,1394,8,1312.59,1312.99623800542
177,1394,9,1312.58,1312.99535943476
178,1394,10,1312.99363096588,1312.99363096588
179,1394,11,1312.99097380188,1312.99097380188
180,1394,12,1313.13,1312.98730914588
181,1395,1,1313.66,1312.98255820101
182,1395,2,1313.36,1312.97664217037
183,1395,3,1313.06,1312.96948225708
184,1395,4,1312.81,1312.96099966427
185,1395,5,1312.65,1312.95111559504
186,1395,6,1312.55,1312.93975125252
187,1395,7,1312.51,1312.92682783981
188,1395,8,1312.74,1312.91226656005
189,1395,9,1312.75,1312.89598861634
190,1395,10,1312.8,1312.8779152118
191,1395,11,1313.15,1312.85796754955
192,1395,12,1313.54,1312.8360668327
