"V1","V2","V3","V4","V5"
53,1384,5,1331.84,1332.68627582732
54,1384,6,1331.79,1332.69315870812
55,1384,7,1331.92,1332.69884708587
56,1384,8,1332.42,1332.70329950498
57,1384,9,1332.66,1332.70647450989
58,1384,10,1333.29,1332.70833064503
59,1384,11,1333.49,1332.70882645482
60,1384,12,1333.48,1332.70792048368
61,1385,1,1333.11,1332.70557127605
62,1385,2,1332.97,1332.70173737635
63,1385,3,1332.24,1332.696377329
64,1385,4,1331.93,1332.68944967843
65,1385,5,1331.64,1332.68093443126
66,1385,6,1331.59,1332.67089744287
67,1385,7,1331.76,1332.65942603081
68,1385,8,1332.61,1332.64660751266
69,1385,9,1333.05,1332.63252920599
70,1385,10,1332.99,1332.61727842835
71,1385,11,1333.31,1332.60094249732
72,1385,12,1333.33,1332.58360873045
73,1386,1,1333.59,1332.56536444532
74,1386,2,1333.13,1332.5462969595
75,1386,3,1332.51,1332.52649359054
76,1386,4,1332.44,1332.50604165601
77,1386,5,1332.12,1332.48502847349
78,1386,6,1332.06,1332.46354136053
79,1386,7,1332.14,1332.4416676347
80,1386,8,1332.37,1332.41949461357
81,1386,9,1333,1332.3971096147
82,1386,10,1332.49,1332.37459995567
83,1386,11,1333.37,1332.35205295403
84,1386,12,1333.49,1332.32955592735
85,1387,1,1332.89,1332.3071961932
86,1387,2,1332.46,1332.28506106914
87,1387,3,1331.62,1332.26323787274
88,1387,4,1331.61,1332.24181392157
89,1387,5,1331.34,1332.22087653319
90,1387,6,1331.19,1332.20051302516
91,1387,7,1331.59,1332.18081071506
92,1387,8,1332.03,1332.16185692045
93,1387,9,1332.49,1332.1437389589
94,1387,10,1332.74,1332.12654414797
95,1387,11,1332.91,1332.11035980522
96,1387,12,1332.79,1332.09527324823
97,1388,1,1332.94,1332.08133871261
98,1388,2,1332.74,1332.06847810617
99,1388,3,1331.49,1332.05658025479
100,1388,4,1331.41,1332.04553398433
101,1388,5,1331.19,1332.03522812067
102,1388,6,1331.03,1332.02555148965
103,1388,7,1331.14,1332.01639291717
104,1388,8,1331.52,1332.00764122907
105,1388,9,1331.87,1331.99918525124
106,1388,10,1332.15,1331.99091380953
107,1388,11,1332.46,1331.98271572982
108,1388,12,1332.59,1331.97447983798
109,1389,1,1332.16,1331.96609495986
110,1389,2,1332.49,1331.95744992134
111,1389,3,1331.81,1331.94843354828
112,1389,4,1331.49,1331.93893466656
113,1389,5,1331.22,1331.92884210204
114,1389,6,1331.29,1331.91804468059
115,1389,7,1331.76,1331.90643122807
116,1389,8,1331.56,1331.89389057036
117,1389,9,1331.9,1331.88031153332
118,1389,10,1332.17,1331.86558294281
119,1389,11,1332.44,1331.84959362471
120,1389,12,1332.49,1331.83223240489
121,1390,1,1332.16,1331.81338810921
122,1390,2,1332.62,1331.79294956353
123,1390,3,1331.77,1331.77080559373
124,1390,4,1331.44,1331.74684502568
125,1390,5,1331.11,1331.72095668524
126,1390,6,1330.91,1331.69302939828
127,1390,7,1331.08,1331.66295199066
128,1390,8,1331.37,1331.63061328826
129,1390,9,1331.86,1331.59595134775
130,1390,10,1332.17,1331.55910114908
131,1390,11,1332.27,1331.52024690298
132,1390,12,1332.36,1331.47957282023
133,1391,1,1331.94,1331.43726311156
134,1391,2,1331.93,1331.39350198772
135,1391,3,1331.55,1331.34847365948
136,1391,4,1331.42,1331.30236233757
137,1391,5,1330.79,1331.25535223275
138,1391,6,1330.24,1331.20762755576
139,1391,7,1330.51,1331.15937251737
140,1391,8,1330.71,1331.11077132833
141,1391,9,1330.85,1331.06200819937
142,1391,10,1331.44,1331.01326734125
143,1391,11,1331.58,1330.96473296474
144,1391,12,1331.58,1330.91658928056
145,1392,1,1331.06,1330.86902049948
146,1392,2,1330.98,1330.82221083225
147,1392,3,1330.45,1330.77634448961
148,1392,4,1330.41,1330.73160568233
149,1392,5,1329.84,1330.68817862114
150,1392,6,1329.74,1330.6462475168
151,1392,7,1329.75,1330.60599658007
152,1392,8,1330.04,1330.56761002168
153,1392,9,1330.59,1330.5312720524
154,1392,10,1330.96,1330.49716688297
155,1392,11,1331.08,1330.46547872415
156,1392,12,1331.35,1330.43639178668
157,1393,1,1331.08,1330.41009028132
158,1393,2,1330.94,1330.38675841882
159,1393,3,1330.4,1330.36658040992
160,1393,4,1329.89,1330.34974046538
161,1393,5,1329.8,1330.33635383058
162,1393,6,1329.17,1330.3262598894
163,1393,7,1329.37,1330.31922906035
164,1393,8,1329.81,1330.31503176195
165,1393,9,1330.59,1330.3134384127
166,1393,10,1330.87,1330.31421943111
167,1393,11,1331.96,1330.31714523569
168,1393,12,1331.89,1330.32198624497
169,1394,1,1331.07,1330.32851287744
170,1394,2,1330.73,1330.33649555161
171,1394,3,1329.95,1330.34570468601
172,1394,4,1329.84,1330.35591069914
173,1394,5,1329.76,1330.3668840095
174,1394,6,1329.21,1330.37839503562
175,1394,7,1329.35,1330.390214196
176,1394,8,1329.57,1330.40211190916
177,1394,9,1330.49,1330.4138585936
178,1394,10,1330.77,1330.42522466783
179,1394,11,1331.35,1330.43598055037
180,1394,12,1331.45,1330.44589665973
181,1395,1,1330.93,1330.45474341441
182,1395,2,1330.9,1330.46229123293
183,1395,3,1331.19,1330.46831053381
184,1395,4,1330.44,1330.47257173554
185,1395,5,1329.91,1330.47484525665
186,1395,6,1329.79,1330.47490151564
187,1395,7,1329.67,1330.47251093102
188,1395,8,1329.89,1330.4674439213
189,1395,9,1329.94,1330.459470905
190,1395,10,1330.19,1330.44836230063
191,1395,11,1330.71,1330.43388852669
192,1395,12,1331.55,1330.41582000171
