"V1","V2","V3","V4","V5"
144,1391,12,1292.08,1291.49446937133
145,1392,1,1292.05,1291.48441079754
146,1392,2,1291.92,1291.47438869123
147,1392,3,1291.65,1291.46447017794
148,1392,4,1291.44,1291.45472238322
149,1392,5,1291.09,1291.44521243262
150,1392,6,1290.94,1291.43600745168
151,1392,7,1290.88,1291.42717456595
152,1392,8,1290.95,1291.41878090098
153,1392,9,1291.12,1291.41089358231
154,1392,10,1291.14,1291.40357973548
155,1392,11,1291.19,1291.39690648606
156,1392,12,1291.43,1291.39094095957
157,1393,1,1291.72,1291.38575028157
158,1393,2,1291.71,1291.38140157761
159,1393,3,1291.02,1291.37796197323
160,1393,4,1291.21,1291.37549859398
161,1393,5,1291.04,1291.37405201458
162,1393,6,1290.77,1291.37355660644
163,1393,7,1290.82,1291.37392019016
164,1393,8,1291.27,1291.37505058634
165,1393,9,1291.67,1291.37685561555
166,1393,10,1291.72,1291.3792430984
167,1393,11,1291.77,1291.38212085548
168,1393,12,1291.75,1291.38539670738
169,1394,1,1291.98,1291.38897847469
170,1394,2,1292.01,1291.392773978
171,1394,3,1291.57,1291.39669103791
172,1394,4,1291.32,1291.40063747501
173,1394,5,1291.08,1291.40452110988
174,1394,6,1290.87,1291.40824976313
175,1394,7,1290.96,1291.41173125534
176,1394,8,1291.05,1291.4148734071
177,1394,9,1291.62,1291.41758403902
178,1394,10,1291.82,1291.41977097167
179,1394,11,1291.43,1291.42134202566
180,1394,12,1291.52,1291.42220502157
181,1395,1,1291.8,1291.42226777999
182,1395,2,1291.65,1291.42143812153
183,1395,3,1291.57,1291.41962386676
184,1395,4,1291.53,1291.41673283629
185,1395,5,1291.22,1291.4126728507
186,1395,6,1291,1291.40735173058
187,1395,7,1290.96,1291.40067729654
188,1395,8,1291.12,1291.39255736916
189,1395,9,1291.31,1291.38289976902
190,1395,10,1291.39,1291.37161231674
191,1395,11,1291.52,1291.35860283289
192,1395,12,1291.75,1291.34377913807
