"V1","V2","V3","V4","V5"
1,1380,1,1325.81,1325.50191394604
2,1380,2,1327.04,1325.61178408733
3,1380,3,1325.62,1325.71227302393
4,1380,4,1325.5,1325.80377038252
5,1380,5,1325.19,1325.88666578976
6,1380,6,1325.18,1325.96134887231
7,1380,7,1325.31,1326.02820925685
8,1380,8,1325.12,1326.08763657003
9,1380,9,1325.39,1326.14002043855
10,1380,10,1325.74,1326.18575048904
11,1380,11,1326.41,1326.2252163482
12,1380,12,1326.67,1326.25880764268
13,1381,1,1327.88,1326.28691399915
14,1381,2,1328,1326.30992504429
15,1381,3,1327.24,1326.32823040475
16,1381,4,1326.36,1326.34221970721
17,1381,5,1326.26,1326.35228257833
18,1381,6,1326.68,1326.35880864479
19,1381,7,1326.07,1326.36218753324
20,1381,8,1325.56,1326.36280887037
21,1381,9,1325.63,1326.36106228282
22,1381,10,1325.77,1326.35733739729
23,1381,11,1325.79,1326.35202384042
24,1381,12,1325.91,1326.3455112389
25,1382,1,1326.19,1326.33818921938
26,1382,2,1327.74,1326.33044740854
27,1382,3,1327.39,1326.32267543304
28,1382,4,1326.57,1326.31526291956
29,1382,5,1326.76,1326.30859949475
30,1382,6,1325.75,1326.30307478529
31,1382,7,1325.62,1326.29907841785
32,1382,8,1325.56,1326.29700001909
33,1382,9,1325.72,1326.2971402909
34,1382,10,1326.14,1326.29944423603
35,1382,11,1326.22,1326.30376793247
36,1382,12,1326.1,1326.30996745818
37,1383,1,1326.24,1326.31789889114
38,1383,2,1328,1326.32741830933
39,1383,3,1327.54,1326.33838179071
40,1383,4,1326.54,1326.35064541327
41,1383,5,1325.99,1326.36406525498
42,1383,6,1325.75,1326.37849739381
43,1383,7,1325.63,1326.39379790775
44,1383,8,1326.42,1326.40982287475
45,1383,9,1326.59,1326.42642837281
46,1383,10,1325.96,1326.44347047988
47,1383,11,1325.74,1326.46080527395
48,1383,12,1325.78,1326.478288833
49,1384,1,1327.74,1326.49577723499
50,1384,2,1328.21,1326.51312655791
51,1384,3,1327.54,1326.53019287972
