"V1","V2","V3","V4","V5"
56,1384,8,1773.5,1773.31646660649
57,1384,9,1773.53,1773.2923392267
58,1384,10,1772.63,1773.2664319217
59,1384,11,1772.64,1773.23843024029
60,1384,12,1773.47,1773.20801973127
61,1385,1,1773.33,1773.17488594343
62,1385,2,1773.33,1773.13871442558
63,1385,3,1773.2,1773.09919072652
64,1385,4,1773.13,1773.05600039503
65,1385,5,1773.09,1773.00891402092
66,1385,6,1773,1772.95804235799
67,1385,7,1772.85,1772.903581201
68,1385,8,1772.78,1772.84572634476
69,1385,9,1772.72,1772.78467358405
70,1385,10,1773.55,1772.72061871365
71,1385,11,1773.45,1772.65375752835
72,1385,12,1770.9,1772.58428582294
73,1386,1,1772.47,1772.51239939221
74,1386,2,1772.37,1772.43829403094
75,1386,3,1772.3,1772.36216553392
76,1386,4,1772.15,1772.28420969594
77,1386,5,1772.09,1772.20462231177
78,1386,6,1772,1772.12359917622
79,1386,7,1771.93,1772.04133608407
80,1386,8,1771.82,1771.95802883009
81,1386,9,1772.7,1771.87387320909
82,1386,10,1773.54,1771.78906501584
83,1386,11,1771.5,1771.70380004514
84,1386,12,1771.45,1771.61827409177
85,1387,1,1771.35,1771.53268295051
86,1387,2,1771.4,1771.44722241616
87,1387,3,1771.26,1771.3620882835
88,1387,4,1771.1,1771.27747634731
89,1387,5,1771.05,1771.19358240239
90,1387,6,1771,1771.11060224353
91,1387,7,1770.93,1771.02873166549
92,1387,8,1770.9,1770.94816646309
93,1387,9,1770.85,1770.86910243109
94,1387,10,1770.73,1770.7917353643
95,1387,11,1770.7,1770.71626105749
96,1387,12,1770.7,1770.64287530545
97,1388,1,1770.72,1770.57172109148
98,1388,2,1770.7,1770.50273015296
99,1388,3,1770.65,1770.43578141577
100,1388,4,1770.63,1770.37075380578
101,1388,5,1770.69,1770.30752624889
102,1388,6,1770.33,1770.24597767098
103,1388,7,1769.9,1770.18598699794
104,1388,8,1770.23,1770.12743315564
105,1388,9,1770.43,1770.07019506997
106,1388,10,1769.92,1770.01415166681
107,1388,11,1770.03,1769.95918187206
108,1388,12,1769.95,1769.90516461159
109,1389,1,1769.95,1769.85197881129
110,1389,2,1769.92,1769.79950339703
111,1389,3,1769.82,1769.74761729472
112,1389,4,1769.8,1769.69619943022
113,1389,5,1769.75,1769.64512872943
114,1389,6,1769.88,1769.59428411822
115,1389,7,1769.9,1769.54354452249
116,1389,8,1769.77,1769.49278886811
117,1389,9,1769.75,1769.44189608098
118,1389,10,1769.67,1769.39074508697
119,1389,11,1769.58,1769.33921481196
120,1389,12,1769.5,1769.28718418185
121,1390,1,1769.45,1769.23453212251
122,1390,2,1769.33,1769.18113755984
123,1390,3,1769.25,1769.12687941971
124,1390,4,1769.16,1769.07163662801
125,1390,5,1769.07,1769.01528811062
126,1390,6,1768.99,1768.95771279343
127,1390,7,1768.9,1768.89878960231
128,1390,8,1768.85,1768.83839746317
129,1390,9,1768.78,1768.77648262973
130,1390,10,1768.7,1768.71326066715
131,1390,11,1768.69,1768.64901446847
132,1390,12,1768.5,1768.58402692669
133,1391,1,1767.95,1768.51858093485
134,1391,2,1767.83,1768.45295938595
135,1391,3,1767.84,1768.38744517302
136,1391,4,1767.8,1768.32232118909
137,1391,5,1767.8,1768.25787032716
138,1391,6,1767.87,1768.19437548026
139,1391,7,1767.88,1768.13211954141
140,1391,8,1767.8,1768.07138540362
141,1391,9,1768.04,1768.01245595993
142,1391,10,1768.03,1767.95561410335
143,1391,11,1768.08,1767.9011427269
144,1391,12,1768.1,1767.84932472359
145,1392,1,1768.1,1767.80044298646
146,1392,2,1768.2,1767.75478040851
147,1392,3,1768.15,1767.71261988278
148,1392,4,1768.1,1767.67424430227
149,1392,5,1768.05,1767.63993656001
150,1392,6,1767.98,1767.60997954903
151,1392,7,1767.95,1767.58465616233
152,1392,8,1767.93,1767.56424929294
153,1392,9,1767.9,1767.54904183388
154,1392,10,1767.8,1767.53931667817
155,1392,11,1767.8,1767.53535671884
156,1392,12,1767.9,1767.53744484889
157,1393,1,1767.98,1767.54586396135
158,1393,2,1767.9,1767.56089694924
159,1393,3,1767.85,1767.58282670558
160,1393,4,1767.85,1767.61193612339
161,1393,5,1767.7,1767.64824767206
162,1393,6,1767.65,1767.69074212651
163,1393,7,1767.6,1767.73813983801
164,1393,8,1767.56,1767.78916115784
165,1393,9,1767.55,1767.84252643729
166,1393,10,1767.55,1767.89695602763
167,1393,11,1767.55,1767.95117028014
168,1393,12,1767.55,1768.00388954611
169,1394,1,1767.65,1768.05383417682
170,1394,2,1767.5,1768.09972452355
171,1394,3,1767.41,1768.14028093758
172,1394,4,1767.32,1768.17422377018
173,1394,5,1767.28,1768.20027337265
174,1394,6,1767.17,1768.21715009626
175,1394,7,1767.09,1768.22357429229
176,1394,8,1767.16,1768.21826631203
177,1394,9,1767.47,1768.19994650675
178,1394,10,1767.88,1768.16733522773
179,1394,11,1767.88,1768.11915282627
180,1394,12,1769.9,1768.05411965363
181,1395,1,1772.05,1767.9709560611
182,1395,2,1772.05,1767.86838239995
183,1395,3,1768.78,1767.74511902148
184,1395,4,1767.9,1767.59988627696
185,1395,5,1766.7,1767.43140451767
186,1395,6,1766.7,1767.2383940949
187,1395,7,1765.9,1767.01957535991
188,1395,8,1765.98,1766.77366866401
189,1395,9,1766.01,1766.49939435846
190,1395,10,1766.25,1766.19547279454
191,1395,11,1766.27,1765.86062432354
192,1395,12,1766.35,1765.49356929675
