"V1","V2","V3","V4","V5"
69,1385,9,1319.04,1321.51647636666
70,1385,10,1320.69,1321.52106040839
71,1385,11,1321.43,1321.52169398412
72,1385,12,1320.13,1321.51867099594
73,1386,1,1322.81,1321.51228534592
74,1386,2,1323.34,1321.50283093614
75,1386,3,1323.39,1321.4906016687
76,1386,4,1322.33,1321.47589144567
77,1386,5,1321.01,1321.45899416914
78,1386,6,1320.23,1321.44020374119
79,1386,7,1319.83,1321.41981406389
80,1386,8,1320.39,1321.39811903935
81,1386,9,1319.01,1321.37541256962
82,1386,10,1320.68,1321.35198855681
83,1386,11,1322.82,1321.32814090299
84,1386,12,1323.64,1321.30416351024
85,1387,1,1324.93,1321.28035028065
86,1387,2,1324.91,1321.2569951163
87,1387,3,1323.76,1321.23439191928
88,1387,4,1322.67,1321.21283459166
89,1387,5,1320.99,1321.19261703552
90,1387,6,1320.16,1321.17403315296
91,1387,7,1320.36,1321.15737684605
92,1387,8,1319.81,1321.14294201687
93,1387,9,1320.45,1321.13102256751
94,1387,10,1321.06,1321.12191240006
95,1387,11,1321.66,1321.11590541659
96,1387,12,1322.29,1321.11329551918
97,1388,1,1322.47,1321.11427605486
98,1388,2,1323.04,1321.1186381504
99,1388,3,1322.06,1321.12607237752
100,1388,4,1320.74,1321.13626930792
101,1388,5,1319.81,1321.14891951333
102,1388,6,1319.16,1321.16371356544
103,1388,7,1319.96,1321.18034203598
104,1388,8,1318.93,1321.19849549666
105,1388,9,1319.1,1321.21786451919
106,1388,10,1319.67,1321.23813967528
107,1388,11,1320.59,1321.25901153664
108,1388,12,1321.34,1321.280170675
109,1389,1,1322.38,1321.30130766205
110,1389,2,1322.9,1321.32211306952
111,1389,3,1323.04,1321.34227746911
112,1389,4,1321.73,1321.36149143255
113,1389,5,1320.96,1321.37944553153
114,1389,6,1320.21,1321.39583033778
115,1389,7,1320.96,1321.410336423
116,1389,8,1319.03,1321.42265435891
117,1389,9,1319.33,1321.43247471723
118,1389,10,1320.76,1321.43948806966
119,1389,11,1321.63,1321.44338498791
120,1389,12,1322.43,1321.44385604371
121,1390,1,1323.06,1321.44059180876
122,1390,2,1323.62,1321.43328285477
123,1390,3,1323.62,1321.42161975346
124,1390,4,1322.5,1321.40529307654
125,1390,5,1320.21,1321.38399339572
126,1390,6,1320.2,1321.35741128272
127,1390,7,1319.79,1321.32523730925
128,1390,8,1319.54,1321.28716204702
129,1390,9,1319.99,1321.24301160456
130,1390,10,1320.66,1321.19315423764
131,1390,11,1321.48,1321.13809373889
132,1390,12,1322.22,1321.07833390088
133,1391,1,1323.18,1321.01437851623
134,1391,2,1323.51,1320.94673137753
135,1391,3,1323.08,1320.87589627738
136,1391,4,1321.59,1320.80237700838
137,1391,5,1320.32,1320.72667736314
138,1391,6,1319.41,1320.64930113424
139,1391,7,1318.96,1320.5707521143
140,1391,8,1318.86,1320.4915340959
141,1391,9,1319.72,1320.41215087166
142,1391,10,1320.56,1320.33310623417
143,1391,11,1321.54,1320.25490397602
144,1391,12,1321.14,1320.17804788983
145,1392,1,1321.81,1320.10304176818
146,1392,2,1321.61,1320.03038940368
147,1392,3,1320.96,1319.96059458893
148,1392,4,1320.76,1319.89416111653
149,1392,5,1318.51,1319.83159277908
150,1392,6,1317.76,1319.77339336917
151,1392,7,1317.68,1319.72006667942
152,1392,8,1317.64,1319.67211650241
153,1392,9,1318.06,1319.63004663074
154,1392,10,1318.77,1319.59436085702
155,1392,11,1319.67,1319.56556297385
156,1392,12,1320.51,1319.54415677383
157,1393,1,1321.84,1319.53064604954
158,1393,2,1321.74,1319.52553459361
159,1393,3,1320.72,1319.52932619862
160,1393,4,1319.56,1319.54252465718
161,1393,5,1318.46,1319.56535348465
162,1393,6,1317.73,1319.59691508751
163,1393,7,1317.76,1319.63603159499
164,1393,8,1318.45,1319.68152513633
165,1393,9,1319.73221784079,1319.73221784079
166,1393,10,1319.11,1319.78693183758
167,1393,11,1319.16,1319.84448925596
168,1393,12,1320.85,1319.90371222517
169,1394,1,1322.47,1319.96342287444
170,1394,2,1322.5,1320.02244333302
171,1394,3,1321.64,1320.07959573014
172,1394,4,1320.44,1320.13370219505
173,1394,5,1318.97,1320.18358485698
174,1394,6,1318.74,1320.22806584518
175,1394,7,1316.74,1320.26596728889
176,1394,8,1317.39,1320.29611131734
177,1394,9,1318.25,1320.31732005977
178,1394,10,1322.85,1320.32841564543
179,1394,11,1324.55,1320.32822020356
180,1394,12,1320.7,1320.31555586339
181,1395,1,1322.47,1320.28924475418
182,1395,2,1321.85,1320.24810900514
183,1395,3,1320.83,1320.19097074553
184,1395,4,1320.01,1320.11665210459
185,1395,5,1319.51,1320.02397521156
186,1395,6,1318.71,1319.91176219567
187,1395,7,1318.06,1319.77883518617
188,1395,8,1318.36,1319.62401631229
189,1395,9,1318.53,1319.44612770329
190,1395,10,1318.76,1319.24399148838
191,1395,11,1320.23,1319.01642979683
192,1395,12,1320.89,1318.76226475786
